question,worker,answer
358,2,0
358,9,2
358,12,3
358,13,2
358,21,3
358,25,2
358,35,3
358,36,3
358,52,0
358,54,3
171,2,1
171,9,2
171,15,2
171,16,2
171,35,1
171,37,2
171,41,2
171,55,2
171,57,2
171,61,2
423,2,3
423,13,3
423,16,3
423,17,0
423,23,0
423,53,2
423,56,0
423,60,2
423,65,2
423,90,0
394,2,0
394,5,1
394,13,3
394,15,3
394,17,0
394,31,1
394,34,3
394,40,3
394,49,0
394,96,3
188,2,2
188,3,0
188,9,1
188,15,0
188,16,0
188,28,3
188,31,0
188,40,0
188,41,3
188,60,1
436,2,1
436,3,1
436,4,3
436,7,3
436,16,1
436,20,0
436,22,0
436,37,0
436,61,3
436,70,3
145,2,3
145,9,2
145,13,0
145,16,2
145,17,0
145,22,1
145,29,2
145,31,0
145,32,0
145,39,0
538,2,1
538,9,3
538,13,3
538,31,1
538,47,3
538,50,3
538,54,3
538,58,2
538,60,3
538,61,3
435,2,1
435,4,0
435,7,0
435,12,0
435,20,3
435,27,3
435,62,0
435,72,0
435,94,0
435,105,1
123,2,3
123,3,3
123,16,2
123,21,1
123,26,1
123,31,2
123,35,2
123,37,1
123,50,1
123,52,2
668,2,0
668,3,3
668,13,2
668,19,0
668,22,2
668,23,3
668,35,0
668,40,3
668,44,3
668,54,1
137,2,1
137,10,0
137,21,1
137,23,3
137,27,3
137,34,2
137,35,0
137,37,0
137,44,3
137,50,2
300,2,2
300,3,1
300,9,1
300,16,1
300,21,0
300,22,1
300,40,1
300,49,1
300,65,1
300,68,1
430,2,1
430,8,1
430,20,0
430,22,2
430,23,2
430,29,1
430,31,2
430,56,2
430,61,2
430,83,2
537,2,2
537,9,3
537,12,3
537,20,3
537,23,3
537,30,1
537,36,3
537,47,1
537,66,2
537,76,2
146,2,3
146,3,1
146,5,1
146,9,2
146,15,1
146,21,1
146,22,2
146,37,1
146,40,3
146,76,1
64,2,0
64,13,3
64,23,2
64,29,1
64,35,1
64,39,2
64,40,2
64,47,3
64,55,1
64,83,2
614,2,0
614,3,1
614,13,2
614,21,2
614,29,2
614,30,2
614,34,2
614,35,3
614,61,2
614,65,2
512,3,0
512,5,3
512,34,0
512,35,3
512,40,0
512,45,0
512,55,3
512,66,0
512,88,2
512,94,1
670,3,2
670,10,0
670,11,2
670,14,2
670,22,3
670,23,2
670,25,3
670,29,0
670,35,0
670,55,0
770,3,3
770,5,3
770,9,2
770,12,3
770,21,1
770,31,3
770,34,2
770,35,1
770,53,3
770,58,3
765,3,2
765,9,3
765,21,2
765,25,1
765,31,2
765,34,2
765,35,2
765,40,1
765,43,2
765,58,2
797,3,3
797,5,3
797,9,1
797,16,3
797,19,3
797,31,0
797,41,2
797,58,3
797,61,3
797,94,2
401,3,3
401,16,3
401,17,1
401,22,3
401,23,3
401,34,3
401,40,2
401,41,2
401,52,3
401,104,1
541,3,2
541,4,2
541,8,2
541,13,2
541,15,2
541,21,2
541,35,1
541,40,2
541,43,2
541,57,0
746,3,3
746,5,3
746,9,3
746,10,2
746,20,1
746,31,3
746,40,3
746,41,1
746,58,2
746,73,3
442,3,3
442,9,3
442,19,3
442,20,0
442,26,3
442,28,1
442,34,2
442,43,3
442,82,3
442,91,0
509,3,3
509,9,1
509,16,3
509,20,1
509,21,3
509,35,3
509,39,3
509,50,3
509,51,3
509,61,2
3,3,1
3,12,1
3,13,1
3,16,0
3,17,2
3,18,2
3,19,1
3,20,1
3,21,0
3,22,1
534,3,0
534,7,2
534,9,0
534,11,0
534,31,0
534,47,0
534,56,0
534,61,1
534,72,0
534,91,1
15,3,3
15,16,3
15,28,1
15,34,3
15,36,3
15,40,3
15,42,3
15,43,3
15,55,0
15,59,1
481,3,1
481,7,3
481,9,1
481,13,1
481,20,1
481,25,0
481,40,1
481,42,1
481,50,1
481,55,1
527,3,3
527,5,1
527,8,2
527,13,2
527,20,1
527,25,2
527,28,2
527,45,3
527,56,0
527,69,0
320,3,3
320,16,3
320,17,3
320,24,3
320,27,0
320,37,1
320,41,3
320,43,3
320,60,2
320,75,1
605,3,2
605,15,2
605,22,3
605,25,3
605,29,2
605,35,3
605,40,1
605,42,1
605,43,1
605,61,2
193,3,3
193,9,1
193,13,3
193,16,2
193,19,2
193,23,0
193,27,2
193,30,3
193,41,3
193,60,3
702,3,3
702,14,3
702,16,3
702,20,3
702,21,3
702,31,0
702,37,0
702,41,2
702,42,2
702,61,3
571,3,2
571,21,3
571,31,2
571,34,2
571,50,2
571,55,1
571,58,0
571,63,2
571,69,3
571,94,0
604,3,3
604,5,2
604,13,3
604,16,2
604,28,1
604,34,3
604,35,2
604,47,3
604,55,2
604,80,2
696,3,0
696,9,0
696,12,2
696,13,3
696,16,1
696,34,3
696,37,2
696,43,0
696,47,2
696,73,0
238,3,2
238,6,2
238,22,2
238,31,2
238,35,3
238,37,2
238,40,2
238,60,0
238,85,2
238,90,2
138,3,2
138,11,2
138,14,2
138,19,2
138,29,3
138,34,2
138,35,2
138,37,1
138,40,2
138,55,1
192,3,3
192,12,1
192,13,3
192,16,0
192,20,3
192,21,0
192,26,3
192,37,3
192,41,3
192,55,3
701,3,2
701,9,2
701,20,1
701,40,3
701,41,1
701,47,3
701,51,2
701,59,0
701,66,2
701,94,3
647,3,0
647,6,1
647,10,0
647,21,0
647,23,1
647,25,2
647,31,0
647,34,0
647,39,0
647,40,0
338,3,0
338,10,0
338,15,3
338,20,3
338,22,0
338,31,1
338,40,0
338,41,1
338,48,0
338,53,3
318,3,1
318,10,1
318,20,3
318,23,0
318,28,1
318,34,3
318,35,3
318,37,3
318,55,2
318,56,1
691,3,3
691,5,3
691,9,3
691,13,3
691,20,1
691,31,2
691,41,3
691,43,3
691,53,3
691,87,2
33,3,0
33,9,0
33,11,2
33,16,3
33,19,2
33,21,1
33,25,1
33,34,3
33,41,2
33,58,2
767,3,1
767,10,1
767,13,1
767,28,1
767,29,1
767,34,1
767,43,1
767,50,0
767,58,1
767,59,0
635,3,3
635,5,3
635,16,3
635,19,3
635,20,2
635,22,3
635,40,3
635,54,0
635,56,3
635,97,1
782,3,2
782,6,2
782,20,0
782,22,2
782,25,3
782,29,3
782,43,2
782,54,0
782,58,2
782,73,1
781,3,1
781,13,3
781,16,1
781,20,1
781,30,0
781,35,1
781,43,0
781,45,3
781,47,2
781,58,3
312,3,3
312,9,3
312,16,3
312,23,2
312,31,2
312,35,3
312,41,1
312,47,3
312,53,3
312,65,3
239,3,1
239,9,0
239,15,1
239,27,2
239,28,1
239,35,3
239,37,0
239,44,2
239,58,3
239,95,2
206,3,3
206,5,2
206,9,2
206,13,3
206,19,3
206,34,3
206,39,0
206,53,3
206,61,1
206,90,3
528,3,3
528,9,0
528,10,3
528,12,1
528,13,1
528,41,0
528,44,0
528,61,2
528,73,3
528,81,0
554,3,2
554,10,0
554,14,3
554,16,2
554,22,2
554,34,2
554,37,1
554,51,2
554,52,2
554,60,0
739,3,2
739,9,0
739,16,3
739,21,2
739,31,2
739,34,2
739,53,2
739,58,2
739,60,2
739,63,1
737,3,1
737,16,0
737,21,0
737,31,2
737,35,1
737,41,2
737,54,1
737,63,2
737,66,0
737,109,2
18,3,1
18,9,1
18,13,2
18,17,1
18,18,0
18,26,2
18,40,1
18,43,1
18,54,1
18,61,2
30,3,1
30,5,1
30,10,2
30,20,3
30,22,1
30,27,3
30,31,1
30,35,1
30,41,0
30,59,3
55,3,2
55,4,2
55,12,2
55,14,3
55,34,2
55,35,0
55,36,2
55,43,0
55,77,2
55,78,0
461,3,3
461,8,3
461,17,1
461,22,3
461,35,3
461,39,1
461,43,0
461,50,3
461,53,3
461,54,1
412,3,3
412,13,3
412,20,0
412,23,1
412,28,3
412,35,3
412,45,1
412,48,3
412,50,3
412,69,3
748,3,0
748,9,2
748,10,3
748,11,1
748,16,0
748,20,0
748,31,0
748,34,0
748,55,0
748,66,1
707,3,2
707,13,2
707,15,0
707,17,2
707,22,2
707,29,2
707,35,2
707,40,2
707,43,1
707,58,2
753,3,0
753,9,2
753,28,1
753,35,0
753,43,0
753,55,2
753,62,0
753,66,0
753,73,0
753,107,0
663,3,1
663,9,2
663,13,2
663,16,0
663,20,2
663,21,2
663,27,1
663,34,1
663,35,3
663,59,3
251,3,1
251,4,3
251,7,1
251,9,0
251,13,1
251,16,3
251,34,1
251,40,1
251,43,1
251,60,3
226,3,2
226,8,2
226,9,1
226,15,2
226,16,2
226,21,2
226,31,2
226,40,2
226,50,3
226,62,1
165,3,0
165,12,3
165,13,0
165,16,0
165,22,0
165,31,0
165,35,3
165,43,3
165,47,1
165,55,0
306,3,1
306,9,2
306,14,1
306,31,2
306,49,1
306,51,1
306,55,2
306,56,1
306,61,1
306,65,1
28,3,2
28,13,0
28,14,2
28,19,0
28,20,2
28,27,1
28,29,0
28,40,2
28,43,1
28,51,2
296,3,0
296,10,0
296,20,0
296,40,0
296,42,0
296,53,0
296,55,1
296,56,2
296,58,1
296,63,1
460,3,1
460,9,3
460,11,0
460,16,3
460,19,0
460,28,1
460,45,2
460,50,0
460,52,1
460,53,1
99,3,0
99,13,0
99,20,2
99,21,2
99,22,2
99,35,0
99,36,0
99,37,0
99,57,3
99,73,0
127,3,3
127,8,3
127,16,0
127,20,3
127,25,3
127,31,3
127,35,2
127,40,3
127,58,0
127,91,3
191,3,1
191,9,1
191,10,2
191,11,0
191,13,1
191,16,3
191,17,1
191,22,1
191,39,1
191,57,2
54,3,0
54,8,2
54,9,0
54,12,0
54,16,0
54,23,0
54,28,3
54,34,0
54,35,0
54,43,2
646,3,3
646,9,3
646,13,3
646,14,3
646,16,2
646,31,2
646,35,2
646,37,3
646,43,2
646,45,3
789,3,3
789,9,1
789,11,3
789,13,3
789,16,1
789,28,1
789,35,3
789,36,2
789,62,3
789,66,1
467,3,2
467,4,2
467,13,2
467,17,1
467,20,1
467,34,0
467,43,0
467,53,0
467,69,0
467,85,1
533,3,3
533,5,3
533,10,2
533,13,0
533,16,3
533,34,3
533,37,3
533,47,3
533,53,3
533,57,2
793,3,2
793,5,2
793,9,2
793,13,2
793,22,2
793,31,1
793,35,3
793,41,2
793,47,2
793,58,0
692,3,0
692,9,1
692,13,0
692,22,0
692,27,1
692,34,0
692,35,0
692,42,0
692,43,0
692,51,0
249,3,1
249,13,1
249,14,2
249,15,1
249,16,3
249,17,3
249,40,1
249,41,0
249,55,0
249,61,1
143,3,0
143,13,1
143,17,3
143,31,2
143,34,0
143,44,1
143,50,0
143,56,0
143,77,0
143,90,0
681,3,0
681,8,2
681,12,3
681,13,3
681,14,1
681,22,0
681,28,3
681,35,0
681,51,0
681,59,0
536,3,1
536,14,1
536,16,1
536,19,2
536,20,2
536,25,0
536,36,1
536,47,1
536,50,0
536,56,2
384,3,3
384,9,2
384,13,3
384,28,2
384,34,3
384,41,1
384,50,3
384,61,3
384,63,2
384,94,2
173,3,1
173,8,0
173,19,0
173,20,1
173,29,1
173,35,0
173,40,0
173,43,1
173,55,2
173,73,1
307,3,0
307,13,0
307,15,0
307,21,0
307,30,3
307,34,3
307,36,1
307,39,2
307,41,3
307,73,0
772,3,1
772,8,1
772,9,1
772,22,0
772,25,1
772,27,1
772,34,1
772,35,3
772,40,1
772,88,2
351,3,3
351,13,3
351,16,3
351,19,1
351,22,3
351,34,3
351,35,2
351,40,3
351,55,0
351,59,1
60,3,2
60,9,2
60,12,2
60,34,2
60,39,2
60,50,1
60,53,2
60,54,3
60,80,2
60,81,3
662,3,2
662,16,2
662,21,3
662,25,2
662,28,1
662,34,0
662,35,2
662,36,1
662,39,1
662,43,0
346,3,2
346,9,0
346,11,3
346,17,0
346,31,2
346,34,2
346,41,0
346,45,2
346,54,1
346,71,3
741,3,0
741,9,0
741,12,3
741,16,1
741,31,0
741,35,0
741,42,3
741,43,0
741,58,0
741,72,2
29,3,3
29,12,3
29,13,3
29,31,2
29,34,3
29,35,3
29,47,3
29,56,0
29,60,3
29,68,2
790,3,0
790,9,0
790,20,0
790,21,3
790,22,3
790,30,1
790,41,0
790,43,3
790,54,3
790,66,0
332,3,2
332,5,0
332,9,0
332,21,3
332,34,2
332,35,2
332,39,3
332,47,2
332,58,0
332,79,2
342,3,3
342,12,3
342,20,3
342,30,3
342,34,3
342,39,3
342,41,0
342,42,0
342,47,3
342,83,3
98,3,2
98,8,2
98,12,3
98,15,1
98,35,0
98,44,2
98,55,2
98,58,3
98,68,2
98,79,1
167,3,0
167,12,0
167,13,0
167,19,3
167,20,0
167,25,1
167,35,0
167,37,0
167,39,3
167,49,2
645,3,2
645,9,2
645,16,2
645,20,1
645,34,0
645,42,2
645,43,2
645,53,3
645,60,2
645,63,2
486,3,2
486,10,2
486,31,2
486,35,2
486,47,0
486,52,2
486,55,2
486,60,3
486,70,2
486,90,2
85,3,1
85,9,1
85,11,2
85,13,0
85,20,1
85,27,1
85,31,2
85,43,0
85,61,1
85,73,1
91,3,1
91,5,2
91,20,2
91,22,2
91,29,1
91,30,1
91,31,3
91,35,3
91,56,1
91,81,1
340,3,1
340,16,1
340,25,0
340,35,1
340,36,2
340,37,3
340,47,1
340,53,1
340,72,1
340,81,0
690,3,3
690,9,0
690,13,3
690,16,2
690,21,3
690,22,1
690,25,3
690,47,3
690,53,3
690,73,3
669,3,2
669,11,0
669,13,2
669,16,2
669,19,2
669,21,2
669,28,1
669,29,2
669,31,2
669,47,2
82,3,2
82,9,1
82,20,3
82,22,2
82,29,0
82,35,2
82,40,2
82,61,2
82,69,0
82,88,2
472,3,1
472,9,3
472,13,1
472,16,1
472,20,0
472,21,1
472,35,0
472,39,0
472,43,0
472,53,1
656,3,3
656,20,2
656,21,3
656,25,0
656,26,1
656,29,0
656,43,3
656,54,0
656,58,3
656,61,3
609,3,0
609,9,0
609,12,0
609,16,2
609,22,0
609,34,0
609,35,0
609,43,3
609,47,0
609,58,1
636,3,3
636,8,0
636,13,0
636,21,3
636,25,2
636,28,2
636,31,3
636,35,0
636,43,2
636,59,1
618,3,1
618,13,1
618,15,1
618,19,1
618,20,3
618,44,3
618,50,3
618,55,2
618,56,0
618,60,1
745,3,3
745,8,1
745,9,3
745,13,3
745,21,3
745,30,0
745,53,3
745,58,0
745,66,3
745,84,0
699,3,0
699,6,2
699,13,0
699,16,0
699,18,3
699,25,2
699,31,0
699,36,0
699,45,0
699,73,3
630,3,3
630,13,3
630,14,0
630,15,3
630,31,1
630,34,3
630,35,3
630,43,3
630,61,3
630,73,3
540,3,3
540,9,0
540,12,0
540,15,3
540,31,0
540,39,3
540,40,3
540,46,3
540,52,0
540,56,3
610,3,1
610,13,1
610,14,1
610,16,1
610,20,2
610,28,2
610,39,1
610,45,3
610,61,1
610,66,1
387,3,1
387,10,3
387,12,1
387,16,1
387,20,1
387,23,0
387,27,1
387,40,2
387,47,0
387,54,2
622,3,2
622,9,3
622,14,0
622,16,2
622,20,2
622,25,2
622,34,3
622,41,2
622,51,2
622,59,2
313,3,3
313,6,0
313,13,3
313,16,3
313,20,0
313,21,3
313,36,3
313,40,3
313,41,1
313,52,3
203,3,2
203,6,2
203,9,2
203,10,2
203,11,3
203,16,3
203,19,2
203,37,1
203,49,0
203,70,2
341,3,3
341,11,2
341,13,3
341,16,0
341,24,2
341,31,3
341,37,3
341,54,0
341,62,3
341,69,3
180,3,3
180,4,3
180,13,3
180,19,2
180,23,3
180,26,0
180,35,0
180,48,2
180,56,3
180,60,3
38,3,2
38,11,3
38,16,1
38,17,2
38,19,2
38,22,2
38,29,1
38,31,2
38,34,2
38,61,2
515,3,1
515,9,1
515,11,1
515,13,1
515,16,2
515,19,2
515,22,1
515,51,1
515,53,1
515,94,0
170,3,1
170,13,1
170,16,1
170,20,2
170,24,1
170,34,1
170,36,1
170,50,3
170,54,3
170,93,1
799,3,2
799,9,2
799,11,3
799,20,2
799,35,3
799,41,0
799,51,0
799,61,2
799,63,3
799,88,1
152,3,1
152,6,1
152,9,1
152,25,0
152,27,2
152,35,1
152,37,1
152,43,1
152,53,1
152,56,1
281,3,0
281,15,0
281,16,0
281,17,1
281,20,0
281,23,0
281,26,1
281,34,2
281,51,0
281,52,1
476,3,0
476,12,0
476,20,0
476,22,1
476,27,0
476,29,3
476,36,0
476,41,3
476,42,0
476,65,0
309,3,0
309,8,3
309,13,0
309,16,0
309,19,0
309,25,3
309,35,0
309,37,0
309,40,1
309,55,1
502,3,2
502,6,3
502,9,2
502,13,2
502,16,2
502,19,1
502,23,2
502,30,3
502,35,2
502,53,3
139,3,3
139,15,3
139,16,3
139,28,3
139,35,0
139,42,3
139,55,2
139,58,3
139,66,1
139,73,3
316,3,1
316,11,1
316,16,1
316,19,1
316,20,0
316,21,2
316,22,0
316,25,2
316,34,1
316,40,1
629,3,2
629,5,0
629,16,0
629,31,1
629,41,2
629,43,2
629,47,0
629,53,2
629,58,1
629,62,2
282,3,1
282,6,1
282,9,1
282,13,1
282,16,1
282,22,1
282,34,1
282,37,2
282,60,0
282,65,3
273,3,2
273,5,0
273,7,3
273,22,3
273,36,3
273,40,3
273,43,3
273,52,3
273,54,2
273,61,3
706,3,1
706,9,0
706,11,0
706,12,0
706,16,3
706,31,0
706,37,2
706,41,1
706,43,0
706,53,0
776,3,2
776,5,3
776,9,0
776,11,1
776,14,1
776,16,1
776,20,3
776,21,0
776,42,1
776,102,3
5,3,0
5,16,1
5,20,0
5,25,0
5,28,3
5,31,0
5,32,0
5,33,1
5,34,3
5,35,0
623,3,2
623,5,3
623,9,3
623,13,0
623,16,3
623,23,0
623,25,2
623,28,2
623,36,0
623,55,2
487,3,2
487,9,2
487,22,1
487,25,1
487,31,3
487,35,3
487,41,3
487,43,2
487,57,0
487,95,3
685,3,3
685,7,1
685,10,3
685,17,1
685,20,1
685,22,0
685,42,2
685,43,3
685,47,0
685,60,3
773,3,1
773,9,3
773,13,1
773,16,3
773,20,2
773,22,0
773,25,3
773,28,2
773,54,3
773,72,3
107,3,1
107,5,3
107,11,2
107,20,2
107,22,3
107,34,1
107,36,2
107,40,3
107,41,0
107,53,3
465,3,0
465,12,2
465,13,0
465,16,2
465,22,2
465,28,0
465,34,1
465,41,2
465,43,3
465,47,0
621,3,1
621,21,1
621,23,2
621,30,0
621,31,1
621,35,0
621,41,0
621,50,2
621,54,0
621,59,0
695,3,2
695,5,3
695,9,1
695,12,1
695,13,3
695,16,1
695,20,3
695,23,3
695,31,3
695,43,3
356,3,2
356,13,3
356,20,1
356,35,3
356,42,0
356,44,3
356,51,0
356,54,2
356,62,1
356,73,0
246,3,1
246,8,3
246,9,3
246,13,3
246,16,3
246,20,3
246,23,3
246,29,1
246,34,3
246,72,0
498,3,3
498,22,3
498,25,3
498,27,2
498,28,0
498,34,0
498,35,2
498,40,2
498,42,2
498,53,1
506,3,0
506,4,1
506,5,0
506,9,1
506,11,1
506,20,1
506,26,0
506,30,1
506,31,2
506,43,1
151,3,2
151,11,0
151,13,1
151,15,1
151,25,1
151,31,3
151,34,3
151,36,3
151,68,3
151,88,3
141,3,2
141,9,2
141,20,0
141,24,3
141,31,3
141,35,3
141,37,0
141,44,3
141,54,2
141,80,3
582,3,0
582,8,1
582,10,1
582,13,1
582,16,1
582,23,2
582,39,1
582,43,1
582,51,2
582,76,1
158,3,0
158,13,2
158,20,3
158,25,0
158,31,2
158,34,3
158,35,3
158,47,2
158,73,1
158,80,2
418,3,2
418,14,2
418,17,3
418,23,0
418,34,0
418,50,3
418,53,0
418,55,2
418,58,3
418,61,3
454,3,3
454,9,2
454,13,2
454,16,2
454,18,3
454,20,3
454,22,2
454,39,2
454,40,2
454,47,0
416,3,0
416,5,2
416,21,2
416,34,3
416,35,3
416,46,0
416,47,0
416,53,3
416,58,3
416,61,0
783,3,3
783,9,3
783,20,0
783,21,3
783,31,2
783,34,0
783,42,2
783,43,2
783,47,3
783,84,2
161,3,3
161,9,2
161,10,1
161,13,2
161,16,2
161,21,2
161,35,3
161,42,2
161,43,2
161,54,2
397,3,1
397,8,1
397,9,0
397,13,1
397,15,2
397,26,0
397,35,0
397,41,2
397,44,0
397,63,2
221,3,0
221,8,3
221,10,3
221,19,2
221,20,3
221,35,3
221,41,2
221,47,3
221,68,0
221,70,3
48,3,1
48,13,2
48,14,2
48,23,2
48,31,3
48,34,1
48,35,2
48,41,2
48,47,2
48,61,2
715,3,2
715,5,3
715,13,3
715,16,3
715,20,3
715,25,1
715,34,3
715,42,3
715,47,3
715,58,2
674,3,2
674,8,3
674,16,3
674,20,3
674,25,0
674,31,3
674,37,3
674,40,3
674,43,1
674,102,3
526,3,2
526,9,0
526,25,1
526,31,0
526,35,0
526,39,3
526,49,2
526,53,0
526,67,3
526,73,0
455,3,1
455,13,1
455,15,2
455,16,0
455,20,2
455,22,3
455,27,1
455,29,2
455,37,2
455,47,1
19,3,0
19,9,1
19,12,0
19,13,1
19,14,1
19,16,3
19,31,0
19,34,1
19,53,1
19,55,1
795,3,0
795,5,1
795,9,2
795,10,3
795,16,1
795,22,1
795,28,3
795,36,1
795,45,1
795,63,3
293,3,0
293,4,2
293,16,2
293,20,3
293,25,3
293,28,3
293,30,3
293,36,3
293,41,3
293,50,3
710,3,1
710,9,3
710,16,3
710,20,3
710,23,3
710,28,3
710,34,3
710,35,2
710,43,3
710,58,0
144,3,0
144,13,3
144,16,3
144,17,1
144,19,2
144,23,2
144,34,1
144,36,1
144,37,0
144,90,1
761,3,1
761,9,0
761,13,1
761,16,2
761,26,2
761,31,1
761,35,2
761,42,1
761,43,2
761,59,0
787,3,3
787,9,0
787,16,2
787,23,2
787,30,2
787,31,1
787,34,1
787,35,0
787,42,0
787,61,1
771,3,0
771,20,2
771,30,2
771,47,3
771,50,3
771,55,0
771,61,2
771,66,2
771,73,3
771,88,2
721,3,0
721,9,2
721,11,2
721,21,2
721,25,1
721,28,1
721,41,1
721,47,2
721,62,2
721,84,2
651,3,1
651,10,1
651,13,3
651,20,0
651,29,2
651,36,2
651,40,3
651,41,0
651,43,3
651,62,3
303,3,2
303,8,3
303,9,3
303,13,1
303,16,3
303,23,1
303,53,3
303,54,3
303,57,0
303,58,0
227,3,0
227,5,3
227,16,2
227,20,3
227,24,3
227,25,2
227,35,3
227,43,0
227,55,2
227,61,3
751,3,2
751,16,0
751,20,0
751,22,0
751,28,0
751,30,0
751,35,1
751,36,3
751,58,1
751,66,0
176,3,2
176,4,1
176,22,3
176,25,0
176,29,1
176,31,0
176,32,3
176,33,1
176,35,2
176,58,1
381,3,0
381,16,3
381,19,2
381,20,0
381,23,3
381,34,0
381,39,3
381,58,2
381,69,3
381,82,0
654,3,2
654,8,2
654,13,3
654,29,1
654,31,0
654,37,1
654,41,1
654,43,1
654,55,2
654,58,0
803,3,3
803,9,2
803,16,2
803,21,2
803,28,0
803,29,2
803,31,3
803,35,0
803,42,0
803,55,2
136,3,2
136,5,0
136,9,3
136,11,1
136,13,0
136,21,0
136,25,1
136,37,1
136,40,1
136,63,3
189,3,2
189,6,3
189,7,0
189,8,2
189,14,0
189,16,0
189,31,0
189,34,0
189,39,0
189,41,0
511,3,1
511,5,0
511,14,0
511,16,1
511,21,0
511,28,2
511,29,0
511,47,0
511,60,0
511,102,0
639,3,0
639,12,3
639,21,1
639,22,1
639,23,3
639,31,3
639,35,1
639,37,3
639,39,3
639,55,2
684,3,2
684,8,2
684,9,2
684,21,3
684,22,0
684,34,0
684,35,0
684,43,1
684,53,0
684,58,0
11,3,2
11,5,0
11,19,1
11,25,2
11,31,3
11,35,3
11,39,0
11,50,0
11,54,0
11,55,1
411,3,0
411,10,3
411,11,0
411,13,1
411,19,0
411,25,3
411,42,3
411,58,1
411,62,1
411,66,2
298,3,1
298,5,0
298,9,1
298,16,0
298,25,3
298,26,0
298,42,0
298,65,0
298,67,3
298,89,0
201,3,0
201,8,2
201,12,1
201,14,0
201,20,0
201,28,2
201,31,3
201,37,1
201,42,2
201,43,1
591,3,0
591,6,3
591,11,1
591,13,1
591,16,1
591,22,2
591,31,0
591,45,1
591,53,1
591,73,1
101,3,3
101,17,0
101,23,0
101,27,2
101,34,0
101,35,2
101,36,1
101,47,3
101,55,2
101,75,0
361,3,3
361,5,0
361,9,2
361,20,3
361,22,1
361,31,2
361,34,2
361,43,2
361,54,1
361,55,0
716,3,2
716,10,2
716,13,1
716,20,1
716,30,1
716,31,1
716,43,1
716,50,2
716,51,1
716,58,3
756,3,3
756,9,0
756,10,0
756,13,0
756,16,0
756,25,3
756,30,3
756,34,0
756,61,0
756,102,1
327,3,3
327,16,0
327,19,0
327,22,1
327,25,0
327,35,0
327,47,0
327,51,0
327,53,0
327,54,3
395,3,0
395,11,1
395,13,1
395,31,3
395,36,2
395,39,1
395,48,1
395,51,1
395,53,1
395,85,2
371,3,3
371,8,2
371,9,0
371,16,0
371,20,2
371,21,3
371,35,3
371,39,2
371,41,1
371,54,3
804,3,3
804,8,2
804,9,2
804,11,3
804,12,2
804,14,2
804,22,2
804,29,0
804,54,1
804,88,2
111,3,0
111,10,3
111,13,0
111,15,3
111,22,2
111,27,3
111,35,2
111,41,1
111,60,2
111,76,0
572,3,3
572,10,3
572,13,1
572,15,2
572,22,3
572,26,1
572,31,3
572,40,1
572,43,1
572,56,3
501,3,1
501,13,0
501,15,0
501,20,1
501,27,0
501,34,0
501,40,0
501,50,0
501,56,0
501,77,0
769,3,0
769,9,3
769,16,0
769,22,3
769,25,2
769,28,0
769,58,3
769,60,3
769,73,3
769,94,3
190,3,1
190,9,3
190,25,0
190,37,3
190,40,3
190,43,2
190,55,2
190,56,3
190,61,1
190,68,1
507,3,1
507,8,2
507,14,2
507,16,0
507,34,2
507,35,2
507,43,2
507,51,2
507,54,2
507,55,2
513,3,3
513,10,2
513,20,3
513,22,3
513,25,1
513,28,2
513,31,0
513,40,0
513,43,3
513,63,1
708,3,1
708,6,2
708,9,1
708,12,1
708,16,3
708,20,3
708,29,3
708,34,3
708,53,3
708,59,2
76,3,2
76,13,1
76,15,3
76,16,0
76,17,1
76,22,3
76,32,3
76,37,2
76,44,1
76,68,3
606,3,0
606,6,1
606,16,3
606,25,1
606,31,1
606,35,3
606,36,2
606,47,1
606,54,1
606,90,0
742,3,0
742,5,2
742,13,2
742,28,3
742,29,2
742,34,2
742,40,2
742,41,2
742,42,0
742,58,2
550,3,3
550,9,2
550,13,2
550,14,2
550,23,2
550,35,2
550,39,2
550,40,2
550,47,2
550,61,2
364,3,0
364,9,2
364,16,1
364,20,0
364,22,1
364,29,3
364,30,3
364,42,3
364,55,3
364,88,3
619,3,3
619,5,3
619,12,1
619,20,0
619,21,1
619,31,1
619,43,2
619,51,1
619,53,1
619,55,2
212,3,3
212,13,1
212,16,0
212,23,3
212,31,0
212,35,0
212,43,1
212,47,1
212,58,1
212,78,3
493,3,0
493,10,0
493,17,1
493,36,2
493,37,0
493,40,1
493,47,3
493,61,1
493,62,1
493,70,2
760,3,0
760,9,0
760,16,1
760,20,2
760,27,1
760,34,1
760,43,1
760,60,2
760,61,0
760,62,1
372,3,2
372,8,1
372,10,0
372,21,3
372,26,2
372,37,2
372,40,1
372,58,3
372,67,0
372,99,3
747,3,3
747,20,1
747,27,1
747,34,1
747,35,2
747,43,2
747,47,0
747,58,1
747,63,3
747,88,1
749,3,0
749,10,0
749,13,2
749,16,2
749,21,2
749,31,2
749,34,2
749,45,2
749,63,3
749,66,2
659,3,1
659,9,3
659,12,3
659,16,3
659,20,3
659,22,1
659,25,0
659,34,3
659,43,3
659,59,3
458,3,2
458,6,1
458,9,3
458,10,2
458,12,0
458,34,0
458,40,2
458,42,2
458,43,1
458,60,1
470,3,1
470,7,0
470,12,3
470,17,0
470,29,1
470,39,1
470,47,3
470,55,3
470,61,3
470,85,0
738,3,0
738,14,0
738,16,3
738,20,1
738,25,1
738,30,3
738,31,2
738,34,3
738,40,3
738,43,3
709,3,2
709,13,1
