question,worker,answer
577,2,2
577,7,1
577,9,2
577,10,1
577,28,2
577,31,2
577,37,1
577,50,2
577,56,0
577,81,3
349,2,1
349,5,1
349,6,1
349,9,1
349,14,3
349,20,1
349,34,1
349,35,1
349,42,1
349,51,1
344,2,2
344,3,2
344,4,2
344,23,2
344,37,2
344,61,1
344,62,2
344,72,1
344,85,2
344,99,1
627,2,0
627,3,2
627,5,1
627,9,2
627,12,2
627,16,1
627,35,2
627,40,2
627,43,3
627,60,1
394,2,2
394,5,2
394,13,2
394,15,3
394,17,0
394,31,3
394,34,3
394,40,3
394,49,3
394,96,2
66,2,2
66,9,0
66,13,3
66,16,0
66,23,1
66,25,1
66,39,3
66,47,2
66,56,3
66,68,3
218,2,3
218,3,3
218,6,2
218,14,2
218,17,3
218,31,2
218,40,2
218,55,2
218,62,1
218,69,2
123,2,0
123,3,2
123,16,2
123,21,2
123,26,2
123,31,2
123,35,2
123,37,3
123,50,2
123,52,2
297,2,0
297,3,2
297,9,3
297,28,2
297,34,3
297,37,2
297,40,1
297,41,2
297,51,2
297,55,0
453,2,2
453,5,3
453,7,3
453,12,3
453,13,2
453,20,3
453,43,3
453,47,3
453,55,3
453,70,3
171,2,3
171,9,2
171,15,2
171,16,2
171,35,0
171,37,2
171,41,2
171,55,0
171,57,2
171,61,2
146,2,3
146,3,1
146,5,3
146,9,1
146,15,1
146,21,1
146,22,1
146,37,1
146,40,0
146,76,1
444,2,0
444,4,1
444,10,1
444,21,0
444,23,1
444,31,1
444,40,1
444,41,1
444,51,3
444,66,0
425,2,0
425,3,2
425,12,0
425,16,2
425,31,0
425,34,2
425,35,2
425,37,2
425,56,2
425,99,0
406,2,3
406,13,1
406,16,0
406,22,1
406,26,1
406,34,1
406,35,1
406,50,1
406,61,2
406,70,3
135,2,3
135,3,2
135,5,1
135,12,1
135,25,2
135,31,2
135,34,1
135,35,2
135,53,2
135,58,1
407,2,2
407,9,2
407,29,0
407,31,1
407,34,1
407,50,0
407,56,1
407,63,1
407,66,1
407,85,1
288,2,2
288,9,3
288,22,2
288,28,0
288,29,0
288,31,0
288,34,1
288,40,3
288,43,0
288,58,1
298,3,0
298,5,1
298,9,0
298,16,0
298,25,0
298,26,0
298,42,0
298,65,0
298,67,0
298,89,0
716,3,1
716,10,1
716,13,2
716,20,1
716,30,1
716,31,1
716,43,2
716,50,1
716,51,1
716,58,2
739,3,2
739,9,2
739,16,1
739,21,2
739,31,1
739,34,2
739,53,1
739,58,3
739,60,1
739,63,2
203,3,2
203,6,2
203,9,2
203,10,2
203,11,1
203,16,3
203,19,2
203,37,1
203,49,2
203,70,3
455,3,3
455,13,3
455,15,0
455,16,3
455,20,3
455,22,3
455,27,3
455,29,3
455,37,2
455,47,1
605,3,2
605,15,1
605,22,0
605,25,2
605,29,2
605,35,3
605,40,0
605,42,2
605,43,2
605,61,3
738,3,3
738,14,2
738,16,0
738,20,3
738,25,3
738,30,3
738,31,1
738,34,3
738,40,3
738,43,3
513,3,0
513,10,0
513,20,2
513,22,0
513,25,1
513,28,0
513,31,0
513,40,0
513,43,0
513,63,1
533,3,3
533,5,0
533,10,3
533,13,3
533,16,3
533,34,0
533,37,3
533,47,3
533,53,0
533,57,3
630,3,3
630,13,0
630,14,3
630,15,0
630,31,0
630,34,2
630,35,3
630,43,2
630,61,3
630,73,3
724,3,2
724,10,2
724,13,2
724,16,2
724,20,0
724,22,2
724,34,1
724,47,2
724,59,2
724,66,2
691,3,3
691,5,3
691,9,3
691,13,3
691,20,3
691,31,3
691,41,3
691,43,3
691,53,3
691,87,1
769,3,3
769,9,3
769,16,1
769,22,3
769,25,3
769,28,3
769,58,3
769,60,3
769,73,3
769,94,3
152,3,1
152,6,3
152,9,0
152,25,0
152,27,1
152,35,2
152,37,1
152,43,2
152,53,2
152,56,1
501,3,0
501,13,1
501,15,0
501,20,3
501,27,0
501,34,0
501,40,0
501,50,0
501,56,0
501,77,0
748,3,0
748,9,0
748,10,0
748,11,2
748,16,0
748,20,0
748,31,0
748,34,0
748,55,0
748,66,0
167,3,0
167,12,2
167,13,0
167,19,0
167,20,0
167,25,0
167,35,0
167,37,0
167,39,0
167,49,2
670,3,2
670,10,2
670,11,1
670,14,1
670,22,2
670,23,3
670,25,0
670,29,1
670,35,2
670,55,2
572,3,1
572,10,1
572,13,1
572,15,1
572,22,1
572,26,1
572,31,1
572,40,1
572,43,1
572,56,1
176,3,1
176,4,0
176,22,3
176,25,1
176,29,0
176,31,3
176,32,1
176,33,3
176,35,3
176,58,1
340,3,1
340,16,1
340,25,1
340,35,1
340,36,0
340,37,1
340,47,1
340,53,1
340,72,1
340,81,1
674,3,3
674,8,2
674,16,3
674,20,3
674,25,3
674,31,3
674,37,2
674,40,3
674,43,3
674,102,3
636,3,3
636,8,0
636,13,2
636,21,3
636,25,3
636,28,1
636,31,3
636,35,3
636,43,2
636,59,0
190,3,3
190,9,3
190,25,2
190,37,2
190,40,3
190,43,3
190,55,0
190,56,3
190,61,3
190,68,3
158,3,2
158,13,2
158,20,0
158,25,2
158,31,1
158,34,0
158,35,2
158,47,2
158,73,2
158,80,0
662,3,2
662,16,2
662,21,2
662,25,2
662,28,2
662,34,2
662,35,0
662,36,3
662,39,0
662,43,2
238,3,2
238,6,2
238,22,2
238,31,2
238,35,3
238,37,0
238,40,3
238,60,3
238,85,2
238,90,2
346,3,2
346,9,2
346,11,2
346,17,1
346,31,2
346,34,0
346,41,2
346,45,2
346,54,2
346,71,1
33,3,0
33,9,0
33,11,3
33,16,0
33,19,3
33,21,0
33,25,0
33,34,2
33,41,2
33,58,3
793,3,2
793,5,0
793,9,2
793,13,0
793,22,0
793,31,2
793,35,2
793,41,3
793,47,0
793,58,2
401,3,3
401,16,1
401,17,3
401,22,3
401,23,3
401,34,3
401,40,1
401,41,0
401,52,1
401,104,3
309,3,0
309,8,3
309,13,0
309,16,2
309,19,0
309,25,0
309,35,0
309,37,1
309,40,0
309,55,3
737,3,1
737,16,3
737,21,2
737,31,1
737,35,2
737,41,0
737,54,1
737,63,1
737,66,0
737,109,0
239,3,1
239,9,3
239,15,1
239,27,1
239,28,1
239,35,0
239,37,1
239,44,1
239,58,3
239,95,1
783,3,2
783,9,0
783,20,2
783,21,2
783,31,3
783,34,0
783,42,2
783,43,2
783,47,0
783,84,2
364,3,3
364,9,1
364,16,3
364,20,3
364,22,3
364,29,3
364,30,2
364,42,3
364,55,3
364,88,3
512,3,0
512,5,0
512,34,2
512,35,0
512,40,0
512,45,0
512,55,1
512,66,0
512,88,1
512,94,3
170,3,1
170,13,0
170,16,0
170,20,1
170,24,0
170,34,1
170,36,1
170,50,1
170,54,1
170,93,1
622,3,2
622,9,0
622,14,2
622,16,2
622,20,1
622,25,2
622,34,2
622,41,3
622,51,2
622,59,2
635,3,3
635,5,3
635,16,3
635,19,3
635,20,0
635,22,3
635,40,2
635,54,3
635,56,3
635,97,3
189,3,0
189,6,0
189,7,0
189,8,1
189,14,0
189,16,0
189,31,1
189,34,2
189,39,3
189,41,2
790,3,0
790,9,0
790,20,2
790,21,0
790,22,3
790,30,1
790,41,0
790,43,1
790,54,0
790,66,2
751,3,0
751,16,0
751,20,0
751,22,3
751,28,0
751,30,1
751,35,0
751,36,0
751,58,0
751,66,0
610,3,1
610,13,1
610,14,1
610,16,1
610,20,1
610,28,3
610,39,1
610,45,1
610,61,3
610,66,2
606,3,1
606,6,3
606,16,1
606,25,2
606,31,0
606,35,1
606,36,1
606,47,1
606,54,2
606,90,1
476,3,0
476,12,0
476,20,3
476,22,0
476,27,3
476,29,0
476,36,2
476,41,0
476,42,0
476,65,0
753,3,0
753,9,0
753,28,0
753,35,0
753,43,0
753,55,0
753,62,0
753,66,0
753,73,0
753,107,0
98,3,2
98,8,2
98,12,3
98,15,2
98,35,0
98,44,2
98,55,2
98,58,2
98,68,3
98,79,0
511,3,0
511,5,2
511,14,0
511,16,2
511,21,0
511,28,0
511,29,0
511,47,0
511,60,0
511,102,0
540,3,3
540,9,3
540,12,1
540,15,3
540,31,0
540,39,0
540,40,3
540,46,3
540,52,3
540,56,3
534,3,0
534,7,0
534,9,0
534,11,2
534,31,2
534,47,2
534,56,0
534,61,0
534,72,1
534,91,1
541,3,2
541,4,2
541,8,3
541,13,2
541,15,0
541,21,2
541,35,2
541,40,2
541,43,1
541,57,3
621,3,0
621,21,0
621,23,1
621,30,0
621,31,0
621,35,0
621,41,1
621,50,1
621,54,2
621,59,1
527,3,3
527,5,3
527,8,3
527,13,1
527,20,3
527,25,3
527,28,3
527,45,3
527,56,2
527,69,1
571,3,2
571,21,3
571,31,3
571,34,1
571,50,2
571,55,2
571,58,0
571,63,3
571,69,2
571,94,2
303,3,3
303,8,3
303,9,1
303,13,3
303,16,3
303,23,3
303,53,3
303,54,3
303,57,1
303,58,3
293,3,3
293,4,3
293,16,3
293,20,0
293,25,3
293,28,3
293,30,1
293,36,1
293,41,3
293,50,3
85,3,1
85,9,1
85,11,1
85,13,1
85,20,1
85,27,3
85,31,1
85,43,1
85,61,0
85,73,1
804,3,2
804,8,2
804,9,2
804,11,1
804,12,2
804,14,2
804,22,2
804,29,2
804,54,2
804,88,2
629,3,2
629,5,2
629,16,0
629,31,2
629,41,2
629,43,2
629,47,0
629,53,0
629,58,2
629,62,2
498,3,2
498,22,2
498,25,0
498,27,2
498,28,2
498,34,3
498,35,2
498,40,2
498,42,2
498,53,2
696,3,0
696,9,2
696,12,0
696,13,0
696,16,0
696,34,0
696,37,0
696,43,0
696,47,0
696,73,0
161,3,2
161,9,2
161,10,2
161,13,3
161,16,2
161,21,2
161,35,2
161,42,2
161,43,2
161,54,2
472,3,1
472,9,1
472,13,1
472,16,1
472,20,1
472,21,3
472,35,1
472,39,2
472,43,1
472,53,0
745,3,3
745,8,3
745,9,3
745,13,3
745,21,3
745,30,3
745,53,3
745,58,3
745,66,3
745,84,0
361,3,2
361,5,3
361,9,1
361,20,2
361,22,2
361,31,2
361,34,0
361,43,0
361,54,1
361,55,2
76,3,3
76,13,3
76,15,3
76,16,3
76,17,3
76,22,3
76,32,2
76,37,3
76,44,3
76,68,3
797,3,3
797,5,3
797,9,3
797,16,2
797,19,0
797,31,3
797,41,3
797,58,1
797,61,1
797,94,3
767,3,1
767,10,1
767,13,3
767,28,1
767,29,1
767,34,1
767,43,1
767,50,2
767,58,2
767,59,0
781,3,1
781,13,2
781,16,2
781,20,1
781,30,1
781,35,1
781,43,1
781,45,1
781,47,1
781,58,0
710,3,3
710,9,3
710,16,3
710,20,0
710,23,3
710,28,3
710,34,1
710,35,3
710,43,3
710,58,3
715,3,3
715,5,3
715,13,3
715,16,3
715,20,3
715,25,3
715,34,3
715,42,3
715,47,1
715,58,1
789,3,3
789,9,3
789,11,3
789,13,0
789,16,3
789,28,3
789,35,1
789,36,3
789,62,0
789,66,0
515,3,1
515,9,2
515,11,1
515,13,3
515,16,3
515,19,1
515,22,2
515,51,1
515,53,1
515,94,2
180,3,3
180,4,1
180,13,3
180,19,3
180,23,3
180,26,1
180,35,3
180,48,3
180,56,3
180,60,3
411,3,1
411,10,1
411,11,0
411,13,1
411,19,1
411,25,1
411,42,1
411,58,1
411,62,1
411,66,2
756,3,0
756,9,0
756,10,0
756,13,0
756,16,2
756,25,1
756,30,3
756,34,0
756,61,2
756,102,0
481,3,1
481,7,1
481,9,1
481,13,1
481,20,3
481,25,3
481,40,1
481,42,2
481,50,3
481,55,1
771,3,2
771,20,3
771,30,2
771,47,2
771,50,2
771,55,2
771,61,2
771,66,2
771,73,2
771,88,0
623,3,0
623,5,2
623,9,1
623,13,1
623,16,0
623,23,0
623,25,0
623,28,0
623,36,2
623,55,3
526,3,0
526,9,0
526,25,0
526,31,0
526,35,0
526,39,0
526,49,0
526,53,0
526,67,0
526,73,0
29,3,3
29,12,1
29,13,3
29,31,2
29,34,3
29,35,3
29,47,2
29,56,3
29,60,1
29,68,1
327,3,0
327,16,0
327,19,0
327,22,0
327,25,0
327,35,0
327,47,0
327,51,3
327,53,0
327,54,2
371,3,0
371,8,0
371,9,0
371,16,0
371,20,0
371,21,3
371,35,1
371,39,3
371,41,0
371,54,0
5,3,3
5,16,3
5,20,3
5,25,3
5,28,3
5,31,1
5,32,3
5,33,3
5,34,3
5,35,3
461,3,3
461,8,2
461,17,3
461,22,3
461,35,3
461,39,3
461,43,3
461,50,3
461,53,1
461,54,3
173,3,1
173,8,0
173,19,1
173,20,1
173,29,1
173,35,1
173,40,1
173,43,0
173,55,1
173,73,1
251,3,1
251,4,0
251,7,1
251,9,1
251,13,1
251,16,1
251,34,2
251,40,1
251,43,1
251,60,3
659,3,3
659,9,3
659,12,1
659,16,3
659,20,3
659,22,3
659,25,3
659,34,3
659,43,3
659,59,0
412,3,3
412,13,2
412,20,3
412,23,3
412,28,1
412,35,2
412,45,3
412,48,3
412,50,3
412,69,3
709,3,1
709,13,0
709,16,1
709,21,1
709,22,1
709,28,2
709,29,1
709,34,1
709,35,0
709,42,1
467,3,2
467,4,2
467,13,0
467,17,2
467,20,2
467,34,3
467,43,3
467,53,1
467,69,2
467,85,0
351,3,3
351,13,3
351,16,0
351,19,3
351,22,3
351,34,1
351,35,3
351,40,0
351,55,1
351,59,1
3,3,1
3,12,2
3,13,1
3,16,1
3,17,0
3,18,3
3,19,3
3,20,2
3,21,1
3,22,1
246,3,3
246,8,2
246,9,3
246,13,3
246,16,1
246,20,3
246,23,3
246,29,3
246,34,1
246,72,3
470,3,3
470,7,3
470,12,0
470,17,2
470,29,3
470,39,3
470,47,1
470,55,3
470,61,3
470,85,3
486,3,2
486,10,1
486,31,2
486,35,2
486,47,2
486,52,2
486,55,2
486,60,3
486,70,3
486,90,2
675,3,3
675,11,2
675,20,1
675,22,3
675,25,3
675,30,3
675,41,2
675,45,3
675,51,0
675,59,2
701,3,2
701,9,0
701,20,2
701,40,2
701,41,2
701,47,2
701,51,2
701,59,0
701,66,2
701,94,3
38,3,2
38,11,2
38,16,2
38,17,2
38,19,2
38,22,2
38,29,0
38,31,1
38,34,3
38,61,2
690,3,3
690,9,3
690,13,0
690,16,3
690,21,0
690,22,3
690,25,2
690,47,3
690,53,1
690,73,3
296,3,0
296,10,0
296,20,0
296,40,1
296,42,2
296,53,0
296,55,1
296,56,0
296,58,2
296,63,0
747,3,1
747,20,1
747,27,1
747,34,1
747,35,1
747,43,3
747,47,3
747,58,3
747,63,1
747,88,1
506,3,1
506,4,1
506,5,1
506,9,1
506,11,1
506,20,2
506,26,0
506,30,1
506,31,1
506,43,2
372,3,1
372,8,0
372,10,3
372,21,3
372,26,2
372,37,3
372,40,3
372,58,3
372,67,3
372,99,3
384,3,2
384,9,3
384,13,2
384,28,3
384,34,2
384,41,0
384,50,1
384,61,1
384,63,3
384,94,1
127,3,2
127,8,0
127,16,3
127,20,3
127,25,0
127,31,3
127,35,3
127,40,3
127,58,1
127,91,3
381,3,2
381,16,3
381,19,3
381,20,3
381,23,3
381,34,3
381,39,2
381,58,0
381,69,3
381,82,3
536,3,2
536,14,1
536,16,1
536,19,1
536,20,1
536,25,1
536,36,1
536,47,1
536,50,1
536,56,1
707,3,0
707,13,0
707,15,2
707,17,2
707,22,1
707,29,2
707,35,2
707,40,2
707,43,2
707,58,0
795,3,2
795,5,3
795,9,2
795,10,1
795,16,3
795,22,1
795,28,1
795,36,2
795,45,3
795,63,1
692,3,2
692,9,0
692,13,2
692,22,0
692,27,0
692,34,0
692,35,0
692,42,0
692,43,0
692,51,0
493,3,2
493,10,1
493,17,2
493,36,2
493,37,1
493,40,1
493,47,1
493,61,2
493,62,1
493,70,1
460,3,2
460,9,1
460,11,1
460,16,3
460,19,2
460,28,1
460,45,1
460,50,3
460,52,1
460,53,2
11,3,1
11,5,3
11,19,0
11,25,3
11,31,3
11,35,0
11,39,0
11,50,0
11,54,0
11,55,0
165,3,2
165,12,3
165,13,0
165,16,0
165,22,1
165,31,2
165,35,2
165,43,2
165,47,1
165,55,0
397,3,1
397,8,2
397,9,2
397,13,1
397,15,2
397,26,3
397,35,2
397,41,2
397,44,2
397,63,3
60,3,3
60,9,2
60,12,0
60,34,0
60,39,2
60,50,3
60,53,0
60,54,0
60,80,2
60,81,2
646,3,0
646,9,3
646,13,3
646,14,3
646,16,3
646,31,3
646,35,3
646,37,3
646,43,3
646,45,3
702,3,2
702,14,1
702,16,3
702,20,1
702,21,0
702,31,3
702,37,3
702,41,2
702,42,0
702,61,3
502,3,1
502,6,2
502,9,2
502,13,2
502,16,2
502,19,1
502,23,2
502,30,2
502,35,3
502,53,2
318,3,2
318,10,2
318,20,2
318,23,1
318,28,1
318,34,1
318,35,1
318,37,2
318,55,1
318,56,1
458,3,1
458,6,0
458,9,0
458,10,1
458,12,2
458,34,2
458,40,0
458,42,0
458,43,1
458,60,1
107,3,1
107,5,3
107,11,3
107,20,0
107,22,3
107,34,3
107,36,2
107,40,2
107,41,3
107,53,2
651,3,1
651,10,3
651,13,2
651,20,1
651,29,0
651,36,3
651,40,3
651,41,2
651,43,2
651,62,3
18,3,2
18,9,1
18,13,1
18,17,1
18,18,0
18,26,3
18,40,0
18,43,3
18,54,2
18,61,2
341,3,2
341,11,3
341,13,3
341,16,1
341,24,3
341,31,3
341,37,3
341,54,1
341,62,3
341,69,3
647,3,3
647,6,0
647,10,0
647,21,0
647,23,0
647,25,0
647,31,0
647,34,3
647,39,0
647,40,1
770,3,0
770,5,3
770,9,2
770,12,3
770,21,1
770,31,3
770,34,0
770,35,3
770,53,3
770,58,3
442,3,0
442,9,3
442,19,1
442,20,3
442,26,3
442,28,0
442,34,3
442,43,3
442,82,1
442,91,3
742,3,1
742,5,2
742,13,0
742,28,3
742,29,2
742,34,3
742,40,0
742,41,0
742,42,0
742,58,1
760,3,2
760,9,1
760,16,1
760,20,2
760,27,1
760,34,0
760,43,2
760,60,1
760,61,1
760,62,1
342,3,0
342,12,3
342,20,2
342,30,0
342,34,1
342,39,3
342,41,3
342,42,2
342,47,3
342,83,3
387,3,3
387,10,1
387,12,3
387,16,1
387,20,1
387,23,1
387,27,1
387,40,1
387,47,0
387,54,2
454,3,1
454,9,2
454,13,2
454,16,2
454,18,2
454,20,2
454,22,2
454,39,2
454,40,2
454,47,3
144,3,3
144,13,3
144,16,1
144,17,1
144,19,1
144,23,1
144,34,3
144,36,0
144,37,0
144,90,2
312,3,1
312,9,3
312,16,3
312,23,3
312,31,3
312,35,3
312,41,2
312,47,3
312,53,3
312,65,3
773,3,2
773,9,1
773,13,3
773,16,3
773,20,3
773,22,2
773,25,3
773,28,3
773,54,3
773,72,3
618,3,3
618,13,1
618,15,2
618,19,1
618,20,1
618,44,3
618,50,1
618,55,1
618,56,1
618,60,1
111,3,2
111,10,1
111,13,3
111,15,3
111,22,3
111,27,3
111,35,3
111,41,3
111,60,3
111,76,1
582,3,0
582,8,2
582,10,2
582,13,3
582,16,1
582,23,0
582,39,1
582,43,1
582,51,1
582,76,1
799,3,1
799,9,1
799,11,3
799,20,1
799,35,2
799,41,0
799,51,0
799,61,2
799,63,2
799,88,2
96,3,3
96,5,1
96,10,2
96,15,2
96,19,1
96,25,1
96,35,2
96,48,2
96,49,2
96,83,2
416,3,0
416,5,1
416,21,0
416,34,1
416,35,3
416,46,3
416,47,3
416,53,3
416,58,3
416,61,3
639,3,2
639,12,3
639,21,3
639,22,1
639,23,1
639,31,3
639,35,3
639,37,3
639,39,3
639,55,0
669,3,3
669,11,2
669,13,2
669,16,0
669,19,0
669,21,1
669,28,2
669,29,2
669,31,2
669,47,2
663,3,2
663,9,2
663,13,2
663,16,1
663,20,3
663,21,0
663,27,1
663,34,0
663,35,3
663,59,2
507,3,0
507,8,2
507,14,2
507,16,2
507,34,2
507,35,0
507,43,0
507,51,1
507,54,3
507,55,0
723,3,3
723,9,0
723,11,0
723,13,3
723,27,0
723,28,0
723,30,0
723,31,0
723,34,0
723,72,1
313,3,0
313,6,2
313,13,0
313,16,3
313,20,3
313,21,3
313,36,3
313,40,3
313,41,3
313,52,2
28,3,0
28,13,1
28,14,2
28,19,2
28,20,2
28,27,2
28,29,3
28,40,2
28,43,3
28,51,1
356,3,1
356,13,0
356,20,0
356,35,0
356,42,0
356,44,0
356,51,0
356,54,3
356,62,2
356,73,0
721,3,3
721,9,3
721,11,2
721,21,2
721,25,2
721,28,2
721,41,2
721,47,0
721,62,3
721,84,2
55,3,0
55,4,2
55,12,3
55,14,2
55,34,1
55,35,2
55,36,2
55,43,2
55,77,3
55,78,0
776,3,2
776,5,1
776,9,1
776,11,1
776,14,1
776,16,2
776,20,1
776,21,1
776,42,1
776,102,1
554,3,3
554,10,2
554,14,2
554,16,2
554,22,2
554,34,2
554,37,2
554,51,2
554,52,1
554,60,2
332,3,0
332,5,3
332,9,2
332,21,0
332,34,3
332,35,2
332,39,1
332,47,1
332,58,1
332,79,2
746,3,1
746,5,1
746,9,3
746,10,1
746,20,3
746,31,3
746,40,2
746,41,3
746,58,2
746,73,3
82,3,3
82,9,2
82,20,2
82,22,2
82,29,1
82,35,2
82,40,2
82,61,2
82,69,3
82,88,0
609,3,3
609,9,2
609,12,0
609,16,1
609,22,0
609,34,2
609,35,0
609,43,0
609,47,0
609,58,3
355,3,1
355,5,3
355,9,3
355,19,3
355,28,3
355,29,3
355,35,0
355,40,3
355,53,3
355,99,3
807,3,2
807,9,2
807,12,1
807,13,3
807,20,0
807,25,0
807,28,0
807,34,0
807,43,3
807,53,0
101,3,1
101,17,2
101,23,0
101,27,2
101,34,3
101,35,2
101,36,3
101,47,2
101,55,1
101,75,2
282,3,0
282,6,1
282,9,1
282,13,1
282,16,0
282,22,1
282,34,1
282,37,1
282,60,1
282,65,1
480,3,2
480,9,1
480,13,0
480,16,3
480,20,0
480,23,0
480,25,0
480,37,2
480,43,3
480,45,2
509,3,2
509,9,3
509,16,3
509,20,0
509,21,3
509,35,3
509,39,1
509,50,3
509,51,1
509,61,3
465,3,1
465,12,2
465,13,0
465,16,2
465,22,2
465,28,2
465,34,0
465,41,2
465,43,2
465,47,2
338,3,2
338,10,0
338,15,2
338,20,0
338,22,0
338,31,0
338,40,1
338,41,0
338,48,2
338,53,3
418,3,2
418,14,1
418,17,0
418,23,3
418,34,0
418,50,3
418,53,3
418,55,3
418,58,3
418,61,3
685,3,2
685,7,1
685,10,1
685,17,0
685,20,2
685,22,1
685,42,1
685,43,1
685,47,1
685,60,0
761,3,3
761,9,0
761,13,2
761,16,2
761,26,2
761,31,2
761,35,2
761,42,2
761,43,2
761,59,2
550,3,1
550,9,2
550,13,2
550,14,3
550,23,2
550,35,2
550,39,3
550,40,2
550,47,2
550,61,3
227,3,0
227,5,3
227,16,3
227,20,3
227,24,3
227,25,1
227,35,0
227,43,3
227,55,3
227,61,3
316,3,3
316,11,1
316,16,1
316,19,1
316,20,1
316,21,1
316,22,1
316,25,1
316,34,1
316,40,1
677,3,2
677,13,3
677,19,0
677,25,0
677,35,0
677,42,2
677,54,1
677,55,1
677,56,1
677,58,1
591,3,2
591,6,3
591,11,2
591,13,1
591,16,0
591,22,1
591,31,1
591,45,1
591,53,1
591,73,1
15,3,2
15,16,2
15,28,3
15,34,3
15,36,3
15,40,2
15,42,3
15,43,3
15,55,3
15,59,2
151,3,2
151,11,3
151,13,3
151,15,1
151,25,3
151,31,3
151,34,3
151,36,3
151,68,3
151,88,0
133,3,0
133,12,1
133,16,1
133,31,3
133,35,1
133,43,1
133,61,0
133,63,3
133,76,1
133,83,3
400,3,3
400,6,3
400,10,2
400,31,2
400,35,2
400,36,2
400,37,2
400,43,2
400,44,2
400,60,0
48,3,1
48,13,1
48,14,1
48,23,2
48,31,2
48,34,2
48,35,2
48,41,2
48,47,1
48,61,2
787,3,0
787,9,1
787,16,1
787,23,1
787,30,1
787,31,3
787,34,0
787,35,1
787,42,2
787,61,1
708,3,1
708,6,3
708,9,0
708,12,3
708,16,3
708,20,2
708,29,2
708,34,3
708,53,3
708,59,3
193,3,2
193,9,3
193,13,2
193,16,3
193,19,3
193,23,0
193,27,3
193,30,1
193,41,2
193,60,1
281,3,3
281,15,3
281,16,2
281,17,0
281,20,0
281,23,2
281,26,0
281,34,1
281,51,0
281,52,0
226,3,0
226,8,2
226,9,2
226,15,2
226,16,2
226,21,3
226,31,2
226,40,2
226,50,2
226,62,1
320,3,2
320,16,0
320,17,3
320,24,3
320,27,1
320,37,3
320,41,3
320,43,0
320,60,1
320,75,1
19,3,0
19,9,1
19,12,1
19,13,1
19,14,1
19,16,2
19,31,3
19,34,3
19,53,1
19,55,1
619,3,3
619,5,3
619,12,0
619,20,1
619,21,1
619,31,1
619,43,2
619,51,1
619,53,1
619,55,1
782,3,0
782,6,2
782,20,2
782,22,2
782,25,2
782,29,2
782,43,2
782,54,1
782,58,2
782,73,2
221,3,1
221,8,3
221,10,2
221,19,3
221,20,1
221,35,3
221,41,1
221,47,2
221,68,3
221,70,2
645,3,0
645,9,2
645,16,2
645,20,2
645,34,2
645,42,0
645,43,2
645,53,2
645,60,2
645,63,3
191,3,0
191,9,0
191,10,1
191,11,1
191,13,3
191,16,1
191,17,2
191,22,2
191,39,3
191,57,1
91,3,3
91,5,1
91,20,2
91,22,1
91,29,2
91,30,1
91,31,1
91,35,1
91,56,1
91,81,1
395,3,3
395,11,1
395,13,1
395,31,1
395,36,1
395,39,3
395,48,1
395,51,1
395,53,1
395,85,3
206,3,2
206,5,3
206,9,3
206,13,3
206,19,0
206,34,2
206,39,3
206,53,1
206,61,3
206,90,3
306,3,0
306,9,3
306,14,1
306,31,1
306,49,3
306,51,1
306,55,1
306,56,1
306,61,2
306,65,1
803,3,0
803,9,2
803,16,2
803,21,2
803,28,2
803,29,2
803,31,2
803,35,0
803,42,2
803,55,2
741,3,3
741,9,2
741,12,1
741,16,0
741,31,2
741,35,3
741,42,2
741,43,1
741,58,0
741,72,3
249,3,2
249,13,2
249,14,2
249,15,1
249,16,1
249,17,0
249,40,1
249,41,1
249,55,2
249,61,1
30,3,2
30,5,1
30,10,3
30,20,1
30,22,1
30,27,2
30,31,1
30,35,1
30,41,2
30,59,3
139,3,2
139,15,3
139,16,1
139,28,1
139,35,3
139,42,3
139,55,1
139,58,3
139,66,3
139,73,3
54,3,1
54,8,0
54,9,2
54,12,1
54,16,0
54,23,3
54,28,0
54,34,0
54,35,2
54,43,0
656,3,2
656,20,0
656,21,3
656,25,2
656,26,3
656,29,3
656,43,3
656,54,2
656,58,3
656,61,3
695,3,2
695,5,0
695,9,1
695,12,3
695,13,3
695,16,1
695,20,2
695,23,1
695,31,0
695,43,0
735,3,3
735,5,2
735,9,2
735,16,2
735,20,2
735,25,1
735,37,2
735,40,2
735,42,2
735,58,2
138,3,3
138,11,2
138,14,2
138,19,2
138,29,2
138,34,1
138,35,2
138,37,3
138,40,1
138,55,1
273,3,0
273,5,2
273,7,3
273,22,3
273,36,3
273,40,3
273,43,0
273,52,1
273,54,1
273,61,3
772,3,3
772,8,1
772,9,1
772,22,1
772,25,1
772,27,1
772,34,0
772,35,0
772,40,3
772,88,2
681,3,2
681,8,0
681,12,2
681,13,3
681,14,0
681,22,0
681,28,1
681,35,0
681,51,0
681,59,0
755,3,1
755,9,3
755,12,1
755,20,1
755,23,1
755,30,3
755,42,1
755,58,0
755,69,3
755,84,3
492,3,0
492,11,2
492,13,2
492,21,2
492,22,2
492,31,2
492,50,2
492,55,1
492,84,2
492,94,2
99,3,1
99,13,1
99,20,0
99,21,0
99,22,3
99,35,3
99,36,3
99,37,3
99,57,1
99,73,0
528,3,2
528,9,3
528,10,3
528,12,3
528,13,3
528,41,3
528,44,3
528,61,3
528,73,3
528,81,3
307,3,1
307,13,0
307,15,0
307,21,0
307,30,0
307,34,0
307,36,3
307,39,1
307,41,0
307,73,0
684,3,3
684,8,0
