question,worker,answer
407,2,3
407,9,2
407,29,1
407,31,3
407,34,1
407,50,1
407,56,2
407,63,1
407,66,1
407,85,2
334,2,1
334,12,2
334,20,0
334,23,3
334,26,2
334,28,3
334,35,3
334,43,3
334,47,0
334,98,3
45,2,1
45,3,3
45,9,0
45,10,0
45,16,0
45,20,1
45,31,0
45,39,0
45,53,0
45,67,1
427,2,2
427,3,1
427,10,0
427,13,3
427,15,3
427,21,3
427,22,3
427,34,3
427,42,3
427,67,3
339,2,1
339,3,2
339,12,1
339,14,2
339,19,3
339,32,2
339,34,2
339,35,2
339,37,2
339,67,0
330,2,2
330,8,2
330,27,3
330,31,0
330,34,0
330,35,0
330,39,0
330,47,3
330,69,1
330,96,2
374,2,3
374,3,3
374,9,0
374,21,1
374,23,2
374,26,3
374,35,1
374,40,1
374,41,1
374,62,1
109,2,2
109,3,2
109,15,1
109,21,3
109,34,0
109,35,1
109,40,1
109,44,2
109,47,1
109,78,0
539,2,0
539,3,1
539,8,2
539,21,1
539,23,3
539,31,1
539,43,3
539,45,1
539,47,1
539,55,1
288,2,2
288,9,0
288,22,2
288,28,0
288,29,0
288,31,0
288,34,0
288,40,3
288,43,3
288,58,0
234,2,2
234,3,1
234,9,0
234,16,2
234,20,0
234,43,1
234,55,1
234,56,0
234,63,1
234,74,1
83,2,1
83,10,1
83,11,3
83,13,2
83,16,0
83,20,2
83,21,0
83,26,0
83,77,0
83,89,1
10,2,2
10,3,3
10,9,1
10,12,3
10,16,0
10,21,1
10,34,2
10,51,0
10,53,3
10,54,3
644,2,3
644,3,1
644,10,1
644,13,1
644,19,1
644,21,2
644,31,1
644,34,2
644,40,1
644,56,3
51,2,0
51,9,0
51,17,1
51,23,3
51,24,3
51,25,2
51,39,3
51,40,2
51,54,2
51,58,2
538,2,2
538,9,3
538,13,1
538,31,3
538,47,1
538,50,0
538,54,1
538,58,0
538,60,3
538,61,3
171,2,3
171,9,1
171,15,2
171,16,0
171,35,2
171,37,2
171,41,2
171,55,3
171,57,2
171,61,2
425,2,0
425,3,2
425,12,0
425,16,3
425,31,1
425,34,2
425,35,1
425,37,2
425,56,2
425,99,3
3,3,1
3,12,0
3,13,0
3,16,1
3,17,2
3,18,1
3,19,3
3,20,0
3,21,1
3,22,3
605,3,2
605,15,1
605,22,2
605,25,1
605,29,2
605,35,2
605,40,2
605,42,2
605,43,3
605,61,2
502,3,2
502,6,1
502,9,1
502,13,0
502,16,2
502,19,2
502,23,3
502,30,1
502,35,3
502,53,2
695,3,3
695,5,3
695,9,3
695,12,2
695,13,0
695,16,1
695,20,2
695,23,3
695,31,3
695,43,3
629,3,2
629,5,2
629,16,1
629,31,3
629,41,2
629,43,2
629,47,0
629,53,1
629,58,1
629,62,2
799,3,2
799,9,3
799,11,2
799,20,2
799,35,0
799,41,0
799,51,1
799,61,2
799,63,2
799,88,2
316,3,1
316,11,1
316,16,3
316,19,1
316,20,3
316,21,0
316,22,1
316,25,1
316,34,1
316,40,1
554,3,2
554,10,3
554,14,2
554,16,0
554,22,2
554,34,2
554,37,2
554,51,0
554,52,2
554,60,1
534,3,0
534,7,0
534,9,0
534,11,0
534,31,3
534,47,1
534,56,2
534,61,0
534,72,0
534,91,0
782,3,2
782,6,0
782,20,2
782,22,0
782,25,3
782,29,1
782,43,3
782,54,1
782,58,1
782,73,2
647,3,0
647,6,1
647,10,0
647,21,0
647,23,2
647,25,0
647,31,0
647,34,2
647,39,3
647,40,3
747,3,1
747,20,3
747,27,3
747,34,1
747,35,1
747,43,2
747,47,1
747,58,1
747,63,0
747,88,1
372,3,3
372,8,3
372,10,3
372,21,0
372,26,1
372,37,1
372,40,3
372,58,0
372,67,0
372,99,0
582,3,1
582,8,2
582,10,3
582,13,1
582,16,1
582,23,1
582,39,3
582,43,1
582,51,1
582,76,3
76,3,3
76,13,0
76,15,1
76,16,2
76,17,3
76,22,0
76,32,3
76,37,3
76,44,2
76,68,3
38,3,2
38,11,2
38,16,2
38,17,0
38,19,2
38,22,3
38,29,2
38,31,2
38,34,1
38,61,1
701,3,2
701,9,0
701,20,3
701,40,1
701,41,1
701,47,2
701,51,2
701,59,2
701,66,1
701,94,0
11,3,0
11,5,0
11,19,1
11,25,0
11,31,0
11,35,3
11,39,0
11,50,1
11,54,3
11,55,0
591,3,1
591,6,2
591,11,1
591,13,1
591,16,1
591,22,0
591,31,0
591,45,1
591,53,3
591,73,3
127,3,3
127,8,3
127,16,1
127,20,3
127,25,0
127,31,3
127,35,3
127,40,0
127,58,3
127,91,1
412,3,3
412,13,0
412,20,3
412,23,3
412,28,3
412,35,3
412,45,3
412,48,0
412,50,3
412,69,3
654,3,1
654,8,1
654,13,0
654,29,2
654,31,1
654,37,3
654,41,0
654,43,3
654,55,1
654,58,1
708,3,3
708,6,3
708,9,3
708,12,2
708,16,2
708,20,2
708,29,2
708,34,3
708,53,1
708,59,2
201,3,2
201,8,3
201,12,1
201,14,2
201,20,1
201,28,0
201,31,2
201,37,2
201,42,2
201,43,1
152,3,1
152,6,3
152,9,1
152,25,1
152,27,2
152,35,0
152,37,3
152,43,1
152,53,1
152,56,2
797,3,3
797,5,1
797,9,3
797,16,0
797,19,0
797,31,3
797,41,3
797,58,2
797,61,1
797,94,1
492,3,2
492,11,1
492,13,2
492,21,1
492,22,3
492,31,2
492,50,0
492,55,1
492,84,3
492,94,2
340,3,1
340,16,0
340,25,3
340,35,0
340,36,3
340,37,1
340,47,0
340,53,2
340,72,1
340,81,1
355,3,3
355,5,3
355,9,3
355,19,0
355,28,3
355,29,3
355,35,1
355,40,3
355,53,0
355,99,3
755,3,3
755,9,3
755,12,3
755,20,3
755,23,3
755,30,3
755,42,2
755,58,2
755,69,0
755,84,2
320,3,3
320,16,2
320,17,1
320,24,3
320,27,3
320,37,3
320,41,0
320,43,0
320,60,0
320,75,3
411,3,1
411,10,1
411,11,1
411,13,3
411,19,2
411,25,2
411,42,1
411,58,1
411,62,0
411,66,2
659,3,3
659,9,2
659,12,3
659,16,3
659,20,3
659,22,3
659,25,3
659,34,2
659,43,1
659,59,3
656,3,3
656,20,3
656,21,3
656,25,2
656,26,3
656,29,0
656,43,2
656,54,0
656,58,3
656,61,0
141,3,3
141,9,3
141,20,3
141,24,1
141,31,3
141,35,3
141,37,0
141,44,3
141,54,3
141,80,1
795,3,1
795,5,0
795,9,1
795,10,1
795,16,1
795,22,3
795,28,1
795,36,1
795,45,3
795,63,1
246,3,3
246,8,1
246,9,3
246,13,0
246,16,2
246,20,3
246,23,3
246,29,3
246,34,3
246,72,3
454,3,2
454,9,3
454,13,2
454,16,0
454,18,0
454,20,2
454,22,2
454,39,0
454,40,1
454,47,2
206,3,3
206,5,0
206,9,2
206,13,3
206,19,3
206,34,3
206,39,3
206,53,0
206,61,3
206,90,0
351,3,3
351,13,2
351,16,3
351,19,3
351,22,0
351,34,1
351,35,3
351,40,2
351,55,1
351,59,2
30,3,1
30,5,1
30,10,1
30,20,1
30,22,1
30,27,1
30,31,3
30,35,1
30,41,1
30,59,2
313,3,3
313,6,3
313,13,3
313,16,0
313,20,3
313,21,3
313,36,3
313,40,3
313,41,3
313,52,3
493,3,1
493,10,2
493,17,0
493,36,0
493,37,1
493,40,3
493,47,3
493,61,2
493,62,1
493,70,2
226,3,2
226,8,0
226,9,2
226,15,2
226,16,0
226,21,2
226,31,2
226,40,3
226,50,0
226,62,1
604,3,3
604,5,1
604,13,1
604,16,3
604,28,3
604,34,3
604,35,2
604,47,1
604,55,2
604,80,3
96,3,2
96,5,0
96,10,0
96,15,2
96,19,2
96,25,2
96,35,2
96,48,2
96,49,2
96,83,1
165,3,0
165,12,0
165,13,0
165,16,0
165,22,3
165,31,0
165,35,0
165,43,1
165,47,3
165,55,2
239,3,1
239,9,2
239,15,0
239,27,1
239,28,3
239,35,3
239,37,0
239,44,3
239,58,3
239,95,3
470,3,3
470,7,1
470,12,2
470,17,3
470,29,1
470,39,3
470,47,1
470,55,2
470,61,3
470,85,1
212,3,1
212,13,2
212,16,1
212,23,2
212,31,0
212,35,0
212,43,1
212,47,3
212,58,3
212,78,0
472,3,1
472,9,1
472,13,1
472,16,1
472,20,3
472,21,3
472,35,0
472,39,1
472,43,0
472,53,1
675,3,3
675,11,3
675,20,3
675,22,3
675,25,3
675,30,3
675,41,3
675,45,3
675,51,1
675,59,0
273,3,3
273,5,0
273,7,2
273,22,3
273,36,3
273,40,3
273,43,0
273,52,3
273,54,3
273,61,1
724,3,2
724,10,3
724,13,2
724,16,2
724,20,2
724,22,3
724,34,1
724,47,0
724,59,2
724,66,2
193,3,3
193,9,3
193,13,3
193,16,2
193,19,1
193,23,0
193,27,2
193,30,1
193,41,2
193,60,3
338,3,0
338,10,0
338,15,1
338,20,1
338,22,0
338,31,1
338,40,3
338,41,3
338,48,1
338,53,2
509,3,3
509,9,3
509,16,1
509,20,3
509,21,2
509,35,3
509,39,3
509,50,3
509,51,3
509,61,2
189,3,0
189,6,3
189,7,0
189,8,0
189,14,0
189,16,0
189,31,3
189,34,3
189,39,2
189,41,0
397,3,2
397,8,2
397,9,3
397,13,0
397,15,1
397,26,3
397,35,1
397,41,3
397,44,2
397,63,3
238,3,2
238,6,2
238,22,2
238,31,2
238,35,2
238,37,2
238,40,2
238,60,1
238,85,3
238,90,0
635,3,3
635,5,3
635,16,3
635,19,3
635,20,1
635,22,3
635,40,3
635,54,3
635,56,2
635,97,2
745,3,3
745,8,3
745,9,3
745,13,3
745,21,3
745,30,3
745,53,1
745,58,3
745,66,0
745,84,3
738,3,3
738,14,3
738,16,1
738,20,0
738,25,3
738,30,3
738,31,3
738,34,3
738,40,1
738,43,2
702,3,3
702,14,0
702,16,2
702,20,3
702,21,3
702,31,3
702,37,3
702,41,3
702,42,2
702,61,2
144,3,1
144,13,3
144,16,1
144,17,3
144,19,1
144,23,2
144,34,3
144,36,1
144,37,2
144,90,2
789,3,3
789,9,0
789,11,3
789,13,3
789,16,3
789,28,3
789,35,3
789,36,1
789,62,2
789,66,3
609,3,0
609,9,1
609,12,2
609,16,0
609,22,1
609,34,3
609,35,3
609,43,0
609,47,2
609,58,3
486,3,2
486,10,3
486,31,0
486,35,3
486,47,2
486,52,1
486,55,0
486,60,1
486,70,2
486,90,2
707,3,2
707,13,2
707,15,2
707,17,0
707,22,2
707,29,1
707,35,3
707,40,1
707,43,2
707,58,2
191,3,1
191,9,2
191,10,1
191,11,1
191,13,2
191,16,0
191,17,2
191,22,1
191,39,3
191,57,1
776,3,1
776,5,0
776,9,0
776,11,3
776,14,1
776,16,2
776,20,2
776,21,2
776,42,1
776,102,3
571,3,2
571,21,1
571,31,3
571,34,3
571,50,2
571,55,0
571,58,2
571,63,3
571,69,2
571,94,2
646,3,3
646,9,3
646,13,3
646,14,3
646,16,3
646,31,1
646,35,3
646,37,1
646,43,3
646,45,3
33,3,0
33,9,3
33,11,0
33,16,1
33,19,0
33,21,2
33,25,1
33,34,0
33,41,0
33,58,3
723,3,0
723,9,0
723,11,2
723,13,1
723,27,1
723,28,3
723,30,0
723,31,1
723,34,1
723,72,0
327,3,0
327,16,2
327,19,0
327,22,3
327,25,1
327,35,0
327,47,0
327,51,1
327,53,0
327,54,3
761,3,2
761,9,2
761,13,0
761,16,2
761,26,2
761,31,2
761,35,3
761,42,0
761,43,2
761,59,1
527,3,3
527,5,3
527,8,3
527,13,3
527,20,2
527,25,3
527,28,1
527,45,3
527,56,3
527,69,3
662,3,2
662,16,2
662,21,2
662,25,3
662,28,2
662,34,0
662,35,0
662,36,2
662,39,2
662,43,2
498,3,2
498,22,1
498,25,3
498,27,0
498,28,3
498,34,2
498,35,3
498,40,3
498,42,2
498,53,2
332,3,2
332,5,2
332,9,1
332,21,0
332,34,2
332,35,2
332,39,2
332,47,2
332,58,2
332,79,2
55,3,2
55,4,2
55,12,0
55,14,2
55,34,2
55,35,0
55,36,2
55,43,0
55,77,2
55,78,2
371,3,0
371,8,0
371,9,2
371,16,3
371,20,2
371,21,0
371,35,3
371,39,2
371,41,2
371,54,3
803,3,2
803,9,0
803,16,2
803,21,0
803,28,3
803,29,2
803,31,3
803,35,2
803,42,2
803,55,2
91,3,1
91,5,0
91,20,0
91,22,1
91,29,0
91,30,3
91,31,1
91,35,1
91,56,0
91,81,3
771,3,2
771,20,3
771,30,2
771,47,2
771,50,2
771,55,1
771,61,2
771,66,2
771,73,0
771,88,2
651,3,3
651,10,3
651,13,1
651,20,0
651,29,1
651,36,2
651,40,3
651,41,3
651,43,1
651,62,3
677,3,1
677,13,1
677,19,1
677,25,3
677,35,0
677,42,1
677,54,1
677,55,2
677,56,1
677,58,1
716,3,1
716,10,1
716,13,1
716,20,1
716,30,1
716,31,2
716,43,0
716,50,1
716,51,1
716,58,0
645,3,2
645,9,0
645,16,0
645,20,3
645,34,0
645,42,3
645,43,1
645,53,2
645,60,3
645,63,2
346,3,2
346,9,3
346,11,2
346,17,1
346,31,2
346,34,2
346,41,2
346,45,2
346,54,2
346,71,0
381,3,3
381,16,3
381,19,2
381,20,2
381,23,3
381,34,3
381,39,3
381,58,3
381,69,0
381,82,3
541,3,2
541,4,2
541,8,0
541,13,3
541,15,3
541,21,2
541,35,2
541,40,2
541,43,2
541,57,3
467,3,2
467,4,0
467,13,2
467,17,0
467,20,3
467,34,0
467,43,0
467,53,2
467,69,2
467,85,2
465,3,2
465,12,1
465,13,3
465,16,3
465,22,0
465,28,3
465,34,1
465,41,2
465,43,3
465,47,1
28,3,2
28,13,3
28,14,2
28,19,2
28,20,0
28,27,2
28,29,2
28,40,2
28,43,3
28,51,3
136,3,1
136,5,1
136,9,1
136,11,1
136,13,1
136,21,3
136,25,1
136,37,3
136,40,2
136,63,1
765,3,2
765,9,2
765,21,1
765,25,3
765,31,1
765,34,2
765,35,3
765,40,0
765,43,0
765,58,3
692,3,0
692,9,0
692,13,0
692,22,0
692,27,3
692,34,0
692,35,2
692,42,2
692,43,3
692,51,1
342,3,3
342,12,3
342,20,0
342,30,3
342,34,3
342,39,2
342,41,3
342,42,3
342,47,0
342,83,3
772,3,1
772,8,1
772,9,2
772,22,3
772,25,1
772,27,1
772,34,0
772,35,1
772,40,1
772,88,0
681,3,0
681,8,0
681,12,1
681,13,0
681,14,0
681,22,0
681,28,3
681,35,0
681,51,3
681,59,0
101,3,2
101,17,3
101,23,3
101,27,2
101,34,3
101,35,2
101,36,0
101,47,2
101,55,2
101,75,2
384,3,3
384,9,0
384,13,1
384,28,0
384,34,0
384,41,0
384,50,3
384,61,3
384,63,1
384,94,2
442,3,3
442,9,2
442,19,1
442,20,2
442,26,3
442,28,0
442,34,3
442,43,3
442,82,2
442,91,3
783,3,2
783,9,3
783,20,2
783,21,1
783,31,2
783,34,1
783,42,3
783,43,1
783,47,2
783,84,2
621,3,0
621,21,3
621,23,2
621,30,2
621,31,2
621,35,2
621,41,3
621,50,0
621,54,2
621,59,2
364,3,3
364,9,0
364,16,1
364,20,1
364,22,3
364,29,3
364,30,3
364,42,1
364,55,1
364,88,3
737,3,1
737,16,1
737,21,3
737,31,1
737,35,1
737,41,1
737,54,3
737,63,1
737,66,1
737,109,1
710,3,3
710,9,0
710,16,1
710,20,0
710,23,3
710,28,3
710,34,0
710,35,3
710,43,0
710,58,2
515,3,1
515,9,1
515,11,1
515,13,1
515,16,0
515,19,2
515,22,1
515,51,0
515,53,0
515,94,1
251,3,1
251,4,2
251,7,1
251,9,2
251,13,1
251,16,2
251,34,0
251,40,1
251,43,0
251,60,1
151,3,3
151,11,0
151,13,3
151,15,3
151,25,1
151,31,3
151,34,1
151,36,2
151,68,3
151,88,3
684,3,0
684,8,3
684,9,2
684,21,2
684,22,3
684,34,1
684,35,1
684,43,3
684,53,0
684,58,2
416,3,3
416,5,3
416,21,3
416,34,2
416,35,1
416,46,3
416,47,2
416,53,3
416,58,2
416,61,3
739,3,2
739,9,2
739,16,2
739,21,2
739,31,2
739,34,1
739,53,0
739,58,3
739,60,2
739,63,2
526,3,0
526,9,0
526,25,1
526,31,0
526,35,0
526,39,0
526,49,1
526,53,0
526,67,3
526,73,1
249,3,1
249,13,1
249,14,1
249,15,1
249,16,1
249,17,1
249,40,2
249,41,1
249,55,1
249,61,3
306,3,1
306,9,1
306,14,3
306,31,3
306,49,1
306,51,2
306,55,1
306,56,2
306,61,1
306,65,1
173,3,1
173,8,2
173,19,1
173,20,2
173,29,0
173,35,1
173,40,1
173,43,3
173,55,1
173,73,0
807,3,0
807,9,3
807,12,3
807,13,0
807,20,0
807,25,0
807,28,3
807,34,0
807,43,1
807,53,1
455,3,2
455,13,3
455,15,3
455,16,3
455,20,0
455,22,3
455,27,3
455,29,1
455,37,1
455,47,0
760,3,2
760,9,3
760,16,1
760,20,1
760,27,1
760,34,0
760,43,0
760,60,1
760,61,1
760,62,0
138,3,3
138,11,1
138,14,2
138,19,2
138,29,2
138,34,2
138,35,2
138,37,1
138,40,0
138,55,2
458,3,3
458,6,0
458,9,2
458,10,0
458,12,0
458,34,0
458,40,3
458,42,0
458,43,2
458,60,3
690,3,0
690,9,3
690,13,3
690,16,1
690,21,1
690,22,3
690,25,0
690,47,2
690,53,2
690,73,3
221,3,2
221,8,3
221,10,3
221,19,2
221,20,2
221,35,0
221,41,3
221,47,3
221,68,1
221,70,0
356,3,2
356,13,1
356,20,3
356,35,0
356,42,0
356,44,0
356,51,2
356,54,0
356,62,0
356,73,0
670,3,0
670,10,0
670,11,2
670,14,0
670,22,2
670,23,2
670,25,3
670,29,2
670,35,0
670,55,2
639,3,2
639,12,3
639,21,0
639,22,0
639,23,1
639,31,2
639,35,0
639,37,1
639,39,0
639,55,2
787,3,3
787,9,0
787,16,2
787,23,0
787,30,1
787,31,1
787,34,3
787,35,2
787,42,0
787,61,1
461,3,0
461,8,3
461,17,0
461,22,1
461,35,3
461,39,0
461,43,1
461,50,2
461,53,2
461,54,0
685,3,2
685,7,1
685,10,1
685,17,1
685,20,2
685,22,1
685,42,0
685,43,0
685,47,2
685,60,2
610,3,2
610,13,0
610,14,1
610,16,1
610,20,1
610,28,2
610,39,0
610,45,2
610,61,1
610,66,2
753,3,1
753,9,2
753,28,0
753,35,0
753,43,2
753,55,3
753,62,2
753,66,0
753,73,0
753,107,2
735,3,3
735,5,0
735,9,0
735,16,1
735,20,1
735,25,1
735,37,2
735,40,1
735,42,1
735,58,3
387,3,0
387,10,2
387,12,2
387,16,1
387,20,1
387,23,1
387,27,3
387,40,0
387,47,2
387,54,1
663,3,2
663,9,3
663,13,2
663,16,1
663,20,0
663,21,1
663,27,3
663,34,0
663,35,1
663,59,2
606,3,0
606,6,1
606,16,1
606,25,2
606,31,1
606,35,1
606,36,0
606,47,1
606,54,1
606,90,1
176,3,2
176,4,1
176,22,0
176,25,1
176,29,0
176,31,2
176,32,1
176,33,2
176,35,1
176,58,2
793,3,1
793,5,0
793,9,2
793,13,2
793,22,2
793,31,2
793,35,2
793,41,2
793,47,2
793,58,2
312,3,0
312,9,3
312,16,3
312,23,3
312,31,1
312,35,0
312,41,3
312,47,1
312,53,3
312,65,2
501,3,3
501,13,0
501,15,0
501,20,1
501,27,1
501,34,0
501,40,3
501,50,0
501,56,2
501,77,1
528,3,1
528,9,3
528,10,1
528,12,0
528,13,3
528,41,0
528,44,2
528,61,3
528,73,2
528,81,3
550,3,0
550,9,1
550,13,3
550,14,3
550,23,0
550,35,2
550,39,2
550,40,2
550,47,2
550,61,0
161,3,3
161,9,1
161,10,0
161,13,2
161,16,2
161,21,1
161,35,3
161,42,2
161,43,1
161,54,2
790,3,1
790,9,1
790,20,1
790,21,0
790,22,2
790,30,1
790,41,3
790,43,1
790,54,0
790,66,0
636,3,1
636,8,3
636,13,0
636,21,0
636,25,0
636,28,3
636,31,1
636,35,3
636,43,3
636,59,3
5,3,0
5,16,2
5,20,3
5,25,3
5,28,2
5,31,3
5,32,3
5,33,3
5,34,0
5,35,0
487,3,0
487,9,1
487,22,0
487,25,3
487,31,3
487,35,1
487,41,3
487,43,3
487,57,3
487,95,3
309,3,2
309,8,1
309,13,0
309,16,0
309,19,1
309,25,2
309,35,0
309,37,3
309,40,0
309,55,2
618,3,0
618,13,1
618,15,1
618,19,1
618,20,3
618,44,1
618,50,1
618,55,3
618,56,1
618,60,0
203,3,3
203,6,2
203,9,3
203,10,3
203,11,2
203,16,2
203,19,1
203,37,2
203,49,2
203,70,1
511,3,2
511,5,0
511,14,0
511,16,2
511,21,0
511,28,0
511,29,3
511,47,1
511,60,1
511,102,1
699,3,1
699,6,0
699,13,0
699,16,2
699,18,0
699,25,3
699,31,3
699,36,1
699,45,0
699,73,0
139,3,2
139,15,3
139,16,3
139,28,3
139,35,3
139,42,3
139,55,2
139,58,0
139,66,2
139,73,1
706,3,3
706,9,2
706,11,1
706,12,3
706,16,3
706,31,2
706,37,0
706,41,1
706,43,0
706,53,0
107,3,2
107,5,2
107,11,3
107,20,2
107,22,3
107,34,0
107,36,0
107,40,2
107,41,1
107,53,3
669,3,3
669,11,2
669,13,2
669,16,0
669,19,3
669,21,0
669,28,2
669,29,0
669,31,2
669,47,3
19,3,2
19,9,1
19,12,1
19,13,3
19,14,2
19,16,1
19,31,3
19,34,0
19,53,1
19,55,2
506,3,2
506,4,2
506,5,1
506,9,0
506,11,1
506,20,3
506,26,3
506,30,1
506,31,1
506,43,3
460,3,2
460,9,1
460,11,1
460,16,2
460,19,3
460,28,3
460,45,1
460,50,2
460,52,2
460,53,1
512,3,1
512,5,0
512,34,0
512,35,0
512,40,2
512,45,2
512,55,0
512,66,0
512,88,0
512,94,3
180,3,0
180,4,1
180,13,0
180,19,3
180,23,2
180,26,3
180,35,3
180,48,3
180,56,2
180,60,1
749,3,3
749,10,1
749,13,0
749,16,2
749,21,2
749,31,1
749,34,2
749,45,3
749,63,2
749,66,3
540,3,0
540,9,3
540,12,0
540,15,3
540,31,2
540,39,3
540,40,0
540,46,2
540,52,3
540,56,2
143,3,1
143,13,1
143,17,0
143,31,1
143,34,0
143,44,0
143,50,0
143,56,2
143,77,3
143,90,0
630,3,0
630,13,3
630,14,2
630,15,1
630,31,3
630,34,2
630,35,3
630,43,3
630,61,1
630,73,2
751,3,1
751,16,0
751,20,3
751,22,2
751,28,3
751,30,2
751,35,3
751,36,0
751,58,2
751,66,2
99,3,3
99,13,3
99,20,0
99,21,0
99,22,1
99,35,2
99,36,2
99,37,1
99,57,1
99,73,0
507,3,0
507,8,2
507,14,1
507,16,2
507,34,2
507,35,1
507,43,2
507,51,1
507,54,2
507,55,2
418,3,0
418,14,3
418,17,1
418,23,3
418,34,2
418,50,2
418,53,3
418,55,2
418,58,3
418,61,0
804,3,3
804,8,2
804,9,1
804,11,0
804,12,1
804,14,0
804,22,2
804,29,0
804,54,2
804,88,2
572,3,0
572,10,2
572,13,0
572,15,1
572,22,1
572,26,3
572,31,2
572,40,1
572,43,2
572,56,1
742,3,3
742,5,2
742,13,2
742,28,2
742,29,2
742,34,0
742,40,3
742,41,1
742,42,0
742,58,2
536,3,2
536,14,3
536,16,2
536,19,0
536,20,1
536,25,1
536,36,3
536,47,1
536,50,1
536,56,1
318,3,2
318,10,1
318,20,1
318,23,2
318,28,1
318,34,0
318,35,1
318,37,1
318,55,2
318,56,1
781,3,3
781,13,1
781,16,0
781,20,3
781,30,1
781,35,1
781,43,2
781,45,1
781,47,1
781,58,0
770,3,2
770,5,3
770,9,1
770,12,0
770,21,0
770,31,3
770,34,1
770,35,3
770,53,3
770,58,3
227,3,0
227,5,3
227,16,3
227,20,1
227,24,3
227,25,1
227,35,3
227,43,1
227,55,1
227,61,0
60,3,0
60,9,1
60,12,0
60,34,2
60,39,1
60,50,1
60,53,2
60,54,0
60,80,2
60,81,0
296,3,3
296,10,0
296,20,0
296,40,1
296,42,1
296,53,0
296,55,0
296,56,2
296,58,0
296,63,3
54,3,1
54,8,0
54,9,1
54,12,0
54,16,0
54,23,0
54,28,3
54,34,2
54,35,3
54,43,0
746,3,2
746,5,3
746,9,2
746,10,1
746,20,2
746,31,3
746,40,2
746,41,3
746,58,3
746,73,0
756,3,2
756,9,1
756,10,3
756,13,1
756,16,3
756,25,0
756,30,0
756,34,0
756,61,0
756,102,3
773,3,1
773,9,3
773,13,2
773,16,1
773,20,0
773,22,2
773,25,1
773,28,1
773,54,3
773,72,1
715,3,2
715,5,0
715,13,1
715,16,3
715,20,2
715,25,1
715,34,3
715,42,2
715,47,2
715,58,3
513,3,2
513,10,3
513,20,0
513,22,0
513,25,2
513,28,0
513,31,0
513,40,3
513,43,0
513,63,0
18,3,3
18,9,1
18,13,1
18,17,0
18,18,1
18,26,1
18,40,1
18,43,2
18,54,1
18,61,0
622,3,0
622,9,2
622,14,2
622,16,2
622,20,0
622,25,2
622,34,2
622,41,3
622,51,3
622,59,2
619,3,0
619,5,1
619,12,1
619,20,0
619,21,2
619,31,1
619,43,1
619,51,0
619,53,1
619,55,0
691,3,0
691,5,3
691,9,3
691,13,2
691,20,1
691,31,1
691,41,3
691,43,3
691,53,3
691,87,0
721,3,3
721,9,1
721,11,1
721,21,2
721,25,2
721,28,0
721,41,3
721,47,1
721,62,2
721,84,1
170,3,3
170,13,0
170,16,0
170,20,1
170,24,0
170,34,1
170,36,2
170,50,1
170,54,1
170,93,1
111,3,2
111,10,3
111,13,0
111,15,3
111,22,1
111,27,0
111,35,0
111,41,1
111,60,0
111,76,3
192,3,0
192,12,3
192,13,3
192,16,0
192,20,3
192,21,3
192,26,2
192,37,3
192,41,0
192,55,1
769,3,2
769,9,3
769,16,2
769,22,3
769,25,2
769,28,3
769,58,2
769,60,0
769,73,2
769,94,3
401,3,0
401,16,3
401,17,2
401,22,2
401,23,1
401,34,3
401,40,3
401,41,0
401,52,3
401,104,0
361,3,3
361,5,3
361,9,3
361,20,1
361,22,3
361,31,2
361,34,0
361,43,0
361,54,3
361,55,2
48,3,0
48,13,2
48,14,2
48,23,2
48,31,2
48,34,0
48,35,1
48,41,0
48,47,2
48,61,2
341,3,1
341,11,2
341,13,3
341,16,0
341,24,3
341,31,3
341,37,1
341,54,3
341,62,3
341,69,0
476,3,3
476,12,0
476,20,1
476,22,2
476,27,0
476,29,0
476,36,3
476,41,2
476,42,3
476,65,1
293,3,2
293,4,2
293,16,2
293,20,1
293,25,3
293,28,3
293,30,0
293,36,3
293,41,2
293,50,2
29,3,0
29,12,3
29,13,0
29,31,3
29,34,3
29,35,3
29,47,3
29,56,3
29,60,3
29,68,2
307,3,1
307,13,3
307,15,1
307,21,2
307,30,2
307,34,0
307,36,1
307,39,3
307,41,0
307,73,2
85,3,2
85,9,2
85,11,1
85,13,0
85,20,1
85,27,1
85,31,0
85,43,0
85,61,1
85,73,1
15,3,1
15,16,3
15,28,2
15,34,1
15,36,1
15,40,3
15,42,1
15,43,3
15,55,1
15,59,3
741,3,2
741,9,2
741,12,0
741,16,0
741,31,0
741,35,1
741,42,1
741,43,0
741,58,1
741,72,1
82,3,0
82,9,1
82,20,2
82,22,0
82,29,2
82,35,3
82,40,2
82,61,2
82,69,2
82,88,0
303,3,0
303,8,3
303,9,0
303,13,3
303,16,3
303,23,3
303,53,3
303,54,1
303,57,3
303,58,3
298,3,1
298,5,2
298,9,2
298,16,0
298,25,0
298,26,0
298,42,3
298,65,0
298,67,2
298,89,0
167,3,1
167,12,1
167,13,1
167,19,0
167,20,0
167,25,1
167,35,2
167,37,3
167,39,1
167,49,0
395,3,2
395,11,1
395,13,2
395,31,0
395,36,3
395,39,2
395,48,0
395,51,0
395,53,2
395,85,1
623,3,3
623,5,3
623,9,0
623,13,2
623,16,3
623,23,1
623,25,1
623,28,2
623,36,3
623,55,0
158,3,0
158,13,2
158,20,2
158,25,2
158,31,0
158,34,3
158,35,2
158,47,0
158,73,1
158,80,2
480,3,2
480,9,2
