question,worker,answer
"FALSE PASS, ALASKA - 2000",Contributor#5512121:CapitalBot,64.0
FALUN - 2005,Contributor#510132:Skizzik,36447.0
"FALUN TOWNSHIP, MINNESOTA - 2000",Contributor#5512121:CapitalBot,226.0
FAMAGUSTA - 2006,Contributor#4312709:Komusou,35453.0
"FANCY CREEK TOWNSHIP, SANGAMON COUNTY, ILLINOIS - 2000",Contributor#410868:Kranardrogin,4145.0
"FANCY GAP, VIRGINIA - 2000",Contributor#5512121:CapitalBot,260.0
"FANCY PRAIRIE PRECINCT, MENARD COUNTY, ILLINOIS - 2000",Contributor#410868:Kranardrogin,0.0
FANIPAL - 2006,Contributor#627347:MJCdetroit,13200.0
FANLO - 2004,Contributor#3729068:BOTijo,172.0
"FANNY TOWNSHIP, MINNESOTA - 2000",Contributor#5512121:CapitalBot,105.0
"FANSHAWE, OKLAHOMA - 2000",Contributor#5512121:CapitalBot,384.0
"FANWOOD, NEW JERSEY - 2000",Contributor#5512121:CapitalBot,7174.0
"FAR HILLS, NEW JERSEY - 2000",Contributor#5512121:CapitalBot,859.0
FARAMONTANOS DE TÁBARA - 2004,Contributor#3729068:BOTijo,494.0
FARASAN ISLAND - 2004,Contributor#153664:Yousaf465,1000.0
"FARBER, MISSOURI - 2000",Contributor#5512121:CapitalBot,411.0
"FARDEN TOWNSHIP, MINNESOTA - 2000",Contributor#5512121:CapitalBot,994.0
"FARGO, ARKANSAS - 2000",Contributor#4373711:ArkyBot,118.0
"FARGO, ARKANSAS - 2000",Contributor#5512121:CapitalBot,118.0
"FARGO, NORTH DAKOTA - 2000",Contributor#176938:MatthewUND,90599.0
"FARGO, NORTH DAKOTA - 2000",Contributor#345020:Malepheasant,90599.0
"FARGO, NORTH DAKOTA - 2000",Contributor#4810809:Branden&papi,99966.0
"FARGO, NORTH DAKOTA - 2000",Contributor#5512121:CapitalBot,90599.0
"FARGO, NORTH DAKOTA - 2000",Contributor#685287:Grejlen,90599.0
"FARGO, NORTH DAKOTA - 2005",Contributor#0(12.31.254.245),97462.0
"FARGO, NORTH DAKOTA - 2005",Contributor#0(129.252.209.44),90672.0
"FARGO, NORTH DAKOTA - 2005",Contributor#176938:MatthewUND,90672.0
"FARGO, OKLAHOMA - 2000",Contributor#5512121:CapitalBot,326.0
"FARIBAULT, MINNESOTA - 2000",Contributor#1437199:Harr0486,20818.0
"FARIBAULT, MINNESOTA - 2000",Contributor#5512121:CapitalBot,20818.0
FARIZA - 2004,Contributor#3729068:BOTijo,689.0
FARLETE - 2004,Contributor#3729068:BOTijo,442.0
"FARLEY TOWNSHIP, MINNESOTA - 2000",Contributor#5512121:CapitalBot,50.0
"FARLEY, IOWA - 2005",Contributor#2150018:DBQer,1363.0
"FARLEY, IOWA - 2006",Contributor#2150018:DBQer,1415.0
"FARLEY, IOWA - 2006",Contributor#5512121:CapitalBot,1415.0
"FARLEY, MISSOURI - 2000",Contributor#5512121:CapitalBot,226.0
"FARM ISLAND TOWNSHIP, MINNESOTA - 2000",Contributor#5512121:CapitalBot,1071.0
"FARM LOOP, ALASKA - 2000",Contributor#5512121:CapitalBot,1067.0
"FARM RIDGE TOWNSHIP, LASALLE COUNTY, ILLINOIS - 2000",Contributor#410868:Kranardrogin,898.0
"FARMER CITY, ILLINOIS - 2000",Contributor#2976602:SatyrBot,2055.0
"FARMER TOWNSHIP, DEFIANCE COUNTY, OHIO - 2000",Contributor#5512121:CapitalBot,932.0
"FARMERS BRANCH, TEXAS - 2000",Contributor#515427:Smeggysmeg,27508.0
"FARMERS BRANCH, TEXAS - 2000",Contributor#5512121:CapitalBot,27508.0
"FARMERS TOWNSHIP, FULTON COUNTY, ILLINOIS - 2000",Contributor#410868:Kranardrogin,400.0
"FARMERSBURG, INDIANA - 2000",Contributor#5512121:CapitalBot,1180.0
"FARMERSBURG, INDIANA - 2000",Contributor#620554:Harpchad,1180.0
"FARMERSBURG, IOWA - 2000",Contributor#5512121:CapitalBot,300.0
"FARMERSVILLE, NEW YORK - 2000",Contributor#5512121:CapitalBot,1028.0
"FARMERSVILLE, OHIO - 2000",Contributor#5512121:CapitalBot,980.0
"FARMERSVILLE, TEXAS - 2000",Contributor#5512121:CapitalBot,3118.0
"FARMING TOWNSHIP, MINNESOTA - 2000",Contributor#5512121:CapitalBot,875.0
"FARMINGDALE (CDP), MAINE - 2000",Contributor#5512121:CapitalBot,1935.0
"FARMINGDALE, NEW JERSEY - 2000",Contributor#5512121:CapitalBot,1587.0
"FARMINGDALE, NEW YORK - 2000",Contributor#5512121:CapitalBot,8399.0
"FARMINGTON (CDP), MAINE - 2000",Contributor#5512121:CapitalBot,4098.0
"FARMINGTON (CDP), NEW HAMPSHIRE - 2000",Contributor#5512121:CapitalBot,3468.0
"FARMINGTON (TOWN), MAINE - 2005",Contributor#713628:FranzJacobs,7504.0
"FARMINGTON (TOWN), MAINE - 2006",Contributor#5418348:Tyedye9205,7580.0
"FARMINGTON (TOWN), MAINE - 2006",Contributor#5478189:Detroiterbot,7580.0
"FARMINGTON HILLS, MICHIGAN - 2000",Contributor#1775753:Subdn,82111.0
"FARMINGTON HILLS, MICHIGAN - 2000",Contributor#5512121:CapitalBot,82111.0
"FARMINGTON TOWNSHIP, CEDAR COUNTY, IOWA - 2000",Contributor#840224:Omnedon,2137.0
"FARMINGTON TOWNSHIP, FULTON COUNTY, ILLINOIS - 2000",Contributor#410868:Kranardrogin,845.0
"FARMINGTON TOWNSHIP, MINNESOTA - 2000",Contributor#5512121:CapitalBot,516.0
"FARMINGTON TOWNSHIP, TIOGA COUNTY, PENNSYLVANIA - 2000",Contributor#2069455:Dincher,636.0
"FARMINGTON TOWNSHIP, TRUMBULL COUNTY, OHIO - 2000",Contributor#5512121:CapitalBot,2353.0
"FARMINGTON, ARKANSAS - 2000",Contributor#4373711:ArkyBot,3605.0
"FARMINGTON, ARKANSAS - 2000",Contributor#5512121:CapitalBot,3605.0
"FARMINGTON, CONNECTICUT - 2005",Contributor#511164:Polaron,24941.0
"FARMINGTON, CONNECTICUT - 2005",Contributor#5512121:CapitalBot,24941.0
"FARMINGTON, DELAWARE - 2000",Contributor#5512121:CapitalBot,75.0
"FARMINGTON, ILLINOIS - 2000",Contributor#2976602:SatyrBot,2601.0
"FARMINGTON, IOWA - 2000",Contributor#5512121:CapitalBot,756.0
"FARMINGTON, JEFFERSON COUNTY, WISCONSIN - 2000",Contributor#5512121:CapitalBot,1498.0
"FARMINGTON, LA CROSSE COUNTY, WISCONSIN - 2000",Contributor#5512121:CapitalBot,1733.0
"FARMINGTON, MICHIGAN - 2000",Contributor#1775753:Subdn,10423.0
"FARMINGTON, MICHIGAN - 2000",Contributor#5512121:CapitalBot,10423.0
"FARMINGTON, MINNESOTA - 2000",Contributor#5512121:CapitalBot,12365.0
"FARMINGTON, MISSISSIPPI - 2000",Contributor#5512121:CapitalBot,1810.0
"FARMINGTON, MISSOURI - 2000",Contributor#5512121:CapitalBot,13924.0
"FARMINGTON, MISSOURI - 2006",Contributor#3112254:Katydidit,15498.0
"FARMINGTON, NEW HAMPSHIRE - 2000",Contributor#290450:Assawyer,5804.0
"FARMINGTON, NEW HAMPSHIRE - 2000",Contributor#5512121:CapitalBot,5804.0
"FARMINGTON, NEW MEXICO - 2000",Contributor#2272461:Rodan44,43161.0
"FARMINGTON, NEW MEXICO - 2006",Contributor#0(70.176.187.166),43573.0
"FARMINGTON, NEW MEXICO - 2006",Contributor#5512121:CapitalBot,43573.0
"FARMINGTON, NEW YORK - 2000",Contributor#5512121:CapitalBot,10585.0
"FARMINGTON, POLK COUNTY, WISCONSIN - 2000",Contributor#5512121:CapitalBot,1625.0
"FARMINGTON, UTAH - 2000",Contributor#5512121:CapitalBot,12081.0
"FARMINGTON, WASHINGTON - 2000",Contributor#5512121:CapitalBot,153.0
"FARMINGTON, WASHINGTON COUNTY, WISCONSIN - 2000",Contributor#5512121:CapitalBot,3239.0
"FARMINGTON, WAUPACA COUNTY, WISCONSIN - 2000",Contributor#5512121:CapitalBot,4148.0
"FARMINGTON, WEST VIRGINIA - 2000",Contributor#5512121:CapitalBot,387.0
"FARMINGVILLE, NEW YORK - 2000",Contributor#5512121:CapitalBot,16458.0
"FARMLAND, INDIANA - 2000",Contributor#5512121:CapitalBot,1456.0
"FARMLAND, INDIANA - 2000",Contributor#620554:Harpchad,1456.0
"FARMVILLE, NORTH CAROLINA - 2000",Contributor#5512121:CapitalBot,4302.0
"FARMVILLE, VIRGINIA - 2000",Contributor#5512121:CapitalBot,6845.0
"FARNAM, NEBRASKA - 2000",Contributor#5512121:CapitalBot,223.0
"FARNHAM, NEW YORK - 2000",Contributor#5512121:CapitalBot,322.0
"FARNHAM, QUEBEC - 2001",Contributor#627347:MJCdetroit,7955.0
"FARNHAMVILLE, IOWA - 2000",Contributor#5512121:CapitalBot,430.0
"FARR WEST, UTAH - 2000",Contributor#5512121:CapitalBot,3094.0
"FARRAGUT, IOWA - 2000",Contributor#5512121:CapitalBot,509.0
"FARRAGUT, TENNESSEE - 2000",Contributor#5512121:CapitalBot,17720.0
"FARSON, WYOMING - 2000",Contributor#5512121:CapitalBot,242.0
"FARWELL, MICHIGAN - 2000",Contributor#5512121:CapitalBot,855.0
"FARWELL, MINNESOTA - 2000",Contributor#5512121:CapitalBot,57.0
"FARWELL, NEBRASKA - 2000",Contributor#5512121:CapitalBot,148.0
"FARWELL, TEXAS - 2000",Contributor#5512121:CapitalBot,1364.0
"FAUNSDALE, ALABAMA - 2000",Contributor#4373711:ArkyBot,87.0
"FAUNSDALE, ALABAMA - 2000",Contributor#988917:CapitalR,87.0
"FAWN LAKE TOWNSHIP, MINNESOTA - 2000",Contributor#5512121:CapitalBot,440.0
"FAWN RIVER TOWNSHIP, MICHIGAN - 2000",Contributor#5512121:CapitalBot,1648.0
"FAXON TOWNSHIP, MINNESOTA - 2000",Contributor#5512121:CapitalBot,598.0
"FAXON, OKLAHOMA - 2000",Contributor#5512121:CapitalBot,134.0
"FAYAL TOWNSHIP, MINNESOTA - 2000",Contributor#5512121:CapitalBot,1906.0
"FAYETTE CITY, PENNSYLVANIA - 2000",Contributor#371990:ChrisGriswold,714.0
"FAYETTE CITY, PENNSYLVANIA - 2000",Contributor#5478189:Detroiterbot,714.0
"FAYETTE TOWNSHIP, LAWRENCE COUNTY, OHIO - 2000",Contributor#5512121:CapitalBot,9169.0
"FAYETTE TOWNSHIP, LIVINGSTON COUNTY, ILLINOIS - 2000",Contributor#79741:Spiffysperry,264.0
"FAYETTE TOWNSHIP, MICHIGAN - 2000",Contributor#5512121:CapitalBot,3350.0
"FAYETTE TOWNSHIP, VIGO COUNTY, INDIANA - 2000",Contributor#840224:Omnedon,2553.0
"FAYETTE, ALABAMA - 2000",Contributor#4373711:ArkyBot,4922.0
"FAYETTE, ALABAMA - 2000",Contributor#988917:CapitalR,4922.0
"FAYETTE, IOWA - 2000",Contributor#5512121:CapitalBot,1300.0
"FAYETTE, MAINE - 2000",Contributor#5512121:CapitalBot,1040.0
"FAYETTE, MISSISSIPPI - 2000",Contributor#5512121:CapitalBot,2242.0
"FAYETTE, MISSOURI - 2004",Contributor#2020595:GreyWanderer,2699.0
"FAYETTE, MISSOURI - 2004",Contributor#5512121:CapitalBot,2699.0
"FAYETTE, NEW YORK - 2000",Contributor#5512121:CapitalBot,3643.0
"FAYETTE, OHIO - 2000",Contributor#5512121:CapitalBot,1340.0
"FAYETTE, UTAH - 2000",Contributor#5512121:CapitalBot,204.0
"FAYETTE, WISCONSIN - 2000",Contributor#5512121:CapitalBot,366.0
"FAYETTEVILLE TOWNSHIP, ST. CLAIR COUNTY, ILLINOIS - 2000",Contributor#410868:Kranardrogin,1656.0
"FAYETTEVILLE, ARKANSAS - 2000",Contributor#669388:Uwieshu,58047.0
"FAYETTEVILLE, ARKANSAS - 2006",Contributor#0(74.137.33.91),67158.0
"FAYETTEVILLE, ARKANSAS - 2006",Contributor#5512121:CapitalBot,67158.0
"FAYETTEVILLE, ILLINOIS - 2000",Contributor#2976602:SatyrBot,384.0
"FAYETTEVILLE, NEW YORK - 2000",Contributor#5512121:CapitalBot,4190.0
"FAYETTEVILLE, NORTH CAROLINA - 2000",Contributor#5512121:CapitalBot,121015.0
"FAYETTEVILLE, OHIO - 2000",Contributor#5512121:CapitalBot,372.0
"FAYETTEVILLE, TENNESSEE - 2000",Contributor#5512121:CapitalBot,6994.0
"FAYETTEVILLE, TEXAS - 2000",Contributor#988917:CapitalR,261.0
"FAYETTEVILLE, WEST VIRGINIA - 2000",Contributor#5512121:CapitalBot,2754.0
"FAYSTON, VERMONT - 2000",Contributor#5512121:CapitalBot,1141.0
"FAYSVILLE, TEXAS - 2000",Contributor#5512121:CapitalBot,348.0
FAYÓN - 2004,Contributor#3729068:BOTijo,395.0
"FEARING TOWNSHIP, WASHINGTON COUNTY, OHIO - 2000",Contributor#5512121:CapitalBot,910.0
"FEARRINGTON, NORTH CAROLINA - 2000",Contributor#5512121:CapitalBot,903.0
"FEATHERSTONE TOWNSHIP, MINNESOTA - 2000",Contributor#5512121:CapitalBot,785.0
"FEDERAL DAM, MINNESOTA - 2000",Contributor#5512121:CapitalBot,101.0
"FEDERAL WAY, WASHINGTON - 2005",Contributor#5512121:CapitalBot,85800.0
"FEDERAL WAY, WASHINGTON - 2005",Contributor#69060:KeithTyler,85800.0
"FEDERALSBURG, MARYLAND - 2000",Contributor#5512121:CapitalBot,2620.0
"FEELEY TOWNSHIP, MINNESOTA - 2000",Contributor#5512121:CapitalBot,327.0
FEIRA DE SANTANA - 2006,Contributor#3676552:Celsonlc,535284.0
"FELCH TOWNSHIP, MICHIGAN - 2000",Contributor#5512121:CapitalBot,726.0
"FELICITY, OHIO - 2000",Contributor#5512121:CapitalBot,922.0
"FELIDA, WASHINGTON - 2000",Contributor#5512121:CapitalBot,5683.0
"FELIX, SPAIN - 2005",Contributor#363486:Emijrp,534.0
FELIZ - 2006,Contributor#642800:BolivianUnicyclist,12974.0
"FELLOWS, CALIFORNIA - 2000",Contributor#4373711:ArkyBot,153.0
"FELLOWS, CALIFORNIA - 2000",Contributor#5512121:CapitalBot,153.0
"FELSENTHAL, ARKANSAS - 2000",Contributor#4373711:ArkyBot,152.0
"FELSENTHAL, ARKANSAS - 2000",Contributor#5512121:CapitalBot,152.0
"FELTON TOWNSHIP, MINNESOTA - 2000",Contributor#5512121:CapitalBot,108.0
"FELTON, DELAWARE - 2000",Contributor#5512121:CapitalBot,784.0
"FELTON, MINNESOTA - 2000",Contributor#5512121:CapitalBot,216.0
"FENCE, WISCONSIN - 2000",Contributor#5512121:CapitalBot,231.0
"FENE, GALICIA - 2004",Contributor#276893:Dannycas,14485.0
"FENNER, NEW YORK - 2000",Contributor#5512121:CapitalBot,1680.0
"FENNIMORE (TOWN), WISCONSIN - 2000",Contributor#5512121:CapitalBot,599.0
"FENNIMORE, WISCONSIN - 2000",Contributor#5512121:CapitalBot,2387.0
"FENNVILLE, MICHIGAN - 2000",Contributor#5512121:CapitalBot,1459.0
"FENTON TOWNSHIP, MICHIGAN - 2000",Contributor#2783292:Spshu,12968.0
"FENTON TOWNSHIP, MICHIGAN - 2000",Contributor#5512121:CapitalBot,12968.0
"FENTON TOWNSHIP, MINNESOTA - 2000",Contributor#5512121:CapitalBot,209.0
"FENTON TOWNSHIP, WHITESIDE COUNTY, ILLINOIS - 2000",Contributor#410868:Kranardrogin,547.0
"FENTON, IOWA - 2000",Contributor#5512121:CapitalBot,317.0
"FENTON, MICHIGAN - 2000",Contributor#2783292:Spshu,10582.0
"FENTON, MICHIGAN - 2000",Contributor#5512121:CapitalBot,10582.0
"FENTON, MISSOURI - 2000",Contributor#5512121:CapitalBot,4360.0
"FENTON, NEW YORK - 2000",Contributor#5512121:CapitalBot,6909.0
"FENWICK ISLAND, DELAWARE - 2000",Contributor#5512121:CapitalBot,342.0
"FENWICK, CONNECTICUT - 2000",Contributor#5512121:CapitalBot,52.0
"FENWOOD, WISCONSIN - 2000",Contributor#5512121:CapitalBot,174.0
"FERDINAND TOWNSHIP, DUBOIS COUNTY, INDIANA - 2000",Contributor#840224:Omnedon,3622.0
"FERDINAND, IDAHO - 2000",Contributor#5512121:CapitalBot,145.0
"FERDINAND, INDIANA - 2000",Contributor#5512121:CapitalBot,2277.0
"FERDINAND, INDIANA - 2000",Contributor#620554:Harpchad,2277.0
"FERDINAND, VERMONT - 2000",Contributor#627347:MJCdetroit,33.0
"FERGUS FALLS TOWNSHIP, MINNESOTA - 2000",Contributor#5512121:CapitalBot,1051.0
"FERGUS FALLS, MINNESOTA - 2000",Contributor#0(66.228.249.47),13620.0
"FERGUS FALLS, MINNESOTA - 2000",Contributor#5512121:CapitalBot,13620.0
"FERGUSON, IOWA - 2000",Contributor#5512121:CapitalBot,126.0
"FERGUSON, KENTUCKY - 2000",Contributor#5512121:CapitalBot,881.0
"FERGUSON, MISSOURI - 2000",Contributor#5512121:CapitalBot,22406.0
"FERINTOSH, ALBERTA - 2001",Contributor#432345:GrafZahl,150.0
"FERINTOSH, ALBERTA - 2001",Contributor#627347:MJCdetroit,176.0
"FERINTOSH, ALBERTA - 2006",Contributor#889409:Qyd,153.0
"FERN ACRES, HAWAII - 2000",Contributor#5512121:CapitalBot,756.0
"FERN FOREST, HAWAII - 2000",Contributor#5512121:CapitalBot,480.0
"FERN TOWNSHIP, MINNESOTA - 2000",Contributor#5512121:CapitalBot,209.0
"FERN, WISCONSIN - 2000",Contributor#5512121:CapitalBot,153.0
"FERNAN LAKE VILLAGE, IDAHO - 2000",Contributor#5512121:CapitalBot,186.0
"FERNANDINA BEACH, FLORIDA - 2000",Contributor#1349228:Ebyabe,10549.0
"FERNDALE, CALIFORNIA - 2000",Contributor#4373711:ArkyBot,1382.0
"FERNDALE, CALIFORNIA - 2000",Contributor#5512121:CapitalBot,1382.0
"FERNDALE, MARYLAND - 2000",Contributor#5512121:CapitalBot,16056.0
"FERNDALE, MICHIGAN - 2000",Contributor#1775753:Subdn,22105.0
"FERNDALE, MICHIGAN - 2000",Contributor#5512121:CapitalBot,22105.0
"FERNDALE, WASHINGTON - 2000",Contributor#5512121:CapitalBot,8758.0
"FERNIE, BRITISH COLUMBIA - 2001",Contributor#627347:MJCdetroit,4611.0
"FERNIE, BRITISH COLUMBIA - 2006",Contributor#1396163:Tessmac,4217.0
"FERNLEY, NEVADA - 2000",Contributor#5512121:CapitalBot,8543.0
"FERNWOOD, IDAHO - 2000",Contributor#5478189:Detroiterbot,684.0
"FERNWOOD, IDAHO - 2000",Contributor#86574:Robbiegiles,684.0
"FERRELVIEW, MISSOURI - 2000",Contributor#5512121:CapitalBot,593.0
FERRERAS DE ABAJO - 2004,Contributor#3729068:BOTijo,635.0
FERRERAS DE ARRIBA - 2004,Contributor#3729068:BOTijo,515.0
FERRERUELA - 2004,Contributor#3729068:BOTijo,596.0
FERRERUELA DE HUERVA - 2004,Contributor#3729068:BOTijo,76.0
"FERRIS TOWNSHIP, MICHIGAN - 2000",Contributor#5512121:CapitalBot,1379.0
"FERRIS, ILLINOIS - 2000",Contributor#2976602:SatyrBot,168.0
"FERRIS, TEXAS - 2000",Contributor#5512121:CapitalBot,2175.0
FERROL - 2006,Contributor#413331:Charleswessex,213000.0
"FERROL, A CORUÑA - 2004",Contributor#413331:Charleswessex,8694.0
"FERROL, A CORUÑA - 2006",Contributor#413331:Charleswessex,145429.5
"FERROL, FERROLTERRA - 2006",Contributor#413331:Charleswessex,213000.0
"FERRON, UTAH - 2000",Contributor#5512121:CapitalBot,1623.0
"FERRUM, VIRGINIA - 2000",Contributor#5512121:CapitalBot,1313.0
"FERRY TOWNSHIP, MICHIGAN - 2000",Contributor#5512121:CapitalBot,1296.0
"FERRY, ALASKA - 2000",Contributor#5512121:CapitalBot,29.0
"FERRYSBURG, MICHIGAN - 2000",Contributor#1826893:Knowpedia,3040.0
"FERRYSBURG, MICHIGAN - 2000",Contributor#5512121:CapitalBot,3040.0
"FERRYVILLE, WISCONSIN - 2000",Contributor#5512121:CapitalBot,174.0
"FERTILE, IOWA - 2000",Contributor#5512121:CapitalBot,360.0
"FERTILE, MINNESOTA - 2000",Contributor#5512121:CapitalBot,893.0
FERWERDERADIEL - 2007,Contributor#231599:Eubot,8898.0
"FESSENDEN, NORTH DAKOTA - 2000",Contributor#5512121:CapitalBot,625.0
"FESTUS, MISSOURI - 2000",Contributor#5512121:CapitalBot,9660.0
"FIDELITY TOWNSHIP, JERSEY COUNTY, ILLINOIS - 2000",Contributor#410868:Kranardrogin,674.0
"FIDELITY, ILLINOIS - 2000",Contributor#0(4.255.9.52),105.0
"FIDELITY, MISSOURI - 2000",Contributor#5512121:CapitalBot,252.0
"FIELD TOWNSHIP, MINNESOTA - 2000",Contributor#5512121:CapitalBot,391.0
"FIELDALE, VIRGINIA - 2000",Contributor#5512121:CapitalBot,929.0
"FIELDING, UTAH - 2000",Contributor#5512121:CapitalBot,448.0
"FIELDON TOWNSHIP, MINNESOTA - 2000",Contributor#5512121:CapitalBot,246.0
"FIELDON, ILLINOIS - 2000",Contributor#0(4.255.9.52),271.0
"FIELDSBORO, NEW JERSEY - 2000",Contributor#5512121:CapitalBot,522.0
FIER - 2000,Contributor#5301915:Demonwhip,120000.0
"FIFE LAKE TOWNSHIP, MICHIGAN - 2000",Contributor#5512121:CapitalBot,1517.0
"FIFE LAKE, MICHIGAN - 2000",Contributor#5512121:CapitalBot,466.0
"FIFE, WASHINGTON - 2000",Contributor#5512121:CapitalBot,4784.0
"FIFIELD, WISCONSIN - 2000",Contributor#5512121:CapitalBot,989.0
"FIFTY LAKES, MINNESOTA - 2000",Contributor#5512121:CapitalBot,392.0
"FIFTY-SIX, ARKANSAS - 2000",Contributor#5512121:CapitalBot,163.0
FIGUERUELA DE ARRIBA - 2004,Contributor#3729068:BOTijo,498.0
"FILER CHARTER TOWNSHIP, MICHIGAN - 2000",Contributor#5512121:CapitalBot,2208.0
"FILER, IDAHO - 2000",Contributor#5512121:CapitalBot,1620.0
"FILLEY, NEBRASKA - 2000",Contributor#5512121:CapitalBot,174.0
"FILLMORE TOWNSHIP, MICHIGAN - 2000",Contributor#5512121:CapitalBot,2756.0
"FILLMORE TOWNSHIP, MINNESOTA - 2000",Contributor#5512121:CapitalBot,485.0
"FILLMORE, ILLINOIS - 2000",Contributor#2976602:SatyrBot,362.0
"FILLMORE, INDIANA - 2000",Contributor#5512121:CapitalBot,545.0
"FILLMORE, INDIANA - 2000",Contributor#620554:Harpchad,545.0
"FILLMORE, MISSOURI - 2000",Contributor#5512121:CapitalBot,211.0
"FILLMORE, UTAH - 2000",Contributor#5512121:CapitalBot,2253.0
"FINCASTLE, KENTUCKY - 2000",Contributor#5512121:CapitalBot,825.0
"FINCASTLE, VIRGINIA - 2000",Contributor#5512121:CapitalBot,359.0
"FINDLAY, ILLINOIS - 2000",Contributor#2976602:SatyrBot,723.0
"FINDLAY, OHIO - 2000",Contributor#5512121:CapitalBot,38967.0
"FINE LAKES TOWNSHIP, MINNESOTA - 2000",Contributor#5512121:CapitalBot,145.0
"FINE, NEW YORK - 2000",Contributor#5512121:CapitalBot,1622.0
FINES - 2005,Contributor#363486:Emijrp,2032.0
"FINGAL, NORTH DAKOTA - 2000",Contributor#5512121:CapitalBot,133.0
"FINGER, TENNESSEE - 2000",Contributor#5512121:CapitalBot,350.0
"FINLAYSON TOWNSHIP, MINNESOTA - 2000",Contributor#5512121:CapitalBot,506.0
"FINLAYSON, MINNESOTA - 2000",Contributor#5512121:CapitalBot,314.0
"FINLEY POINT, MONTANA - 2000",Contributor#5512121:CapitalBot,493.0
"FINLEY TOWNSHIP, SCOTT COUNTY, INDIANA - 2000",Contributor#840224:Omnedon,1289.0
"FINLEY, NORTH DAKOTA - 2000",Contributor#5512121:CapitalBot,515.0
"FINLEY, WASHINGTON - 2000",Contributor#5512121:CapitalBot,5770.0
"FINLEY, WISCONSIN - 2000",Contributor#5512121:CapitalBot,84.0
"FINNEYTOWN, OHIO - 2000",Contributor#5512121:CapitalBot,13492.0
"FIRCREST, WASHINGTON - 2000",Contributor#5512121:CapitalBot,5868.0
"FIRE ISLAND PINES, NEW YORK - 2004",Contributor#1072588:Americasroof,12.0
"FIRE ISLAND, NEW YORK - 2000",Contributor#5512121:CapitalBot,310.0
"FIREBAUGH, CALIFORNIA - 2000",Contributor#4373711:ArkyBot,5743.0
"FIREBAUGH, CALIFORNIA - 2000",Contributor#5512121:CapitalBot,5743.0
FIRLEJ - 2004,Contributor#2570636:Hiuppo,1000.0
"FIRST MESA, ARIZONA - 2000",Contributor#107782:Arkyan,1124.0
"FIRST MESA, ARIZONA - 2000",Contributor#5512121:CapitalBot,1124.0
"FIRTH, IDAHO - 2000",Contributor#4373711:ArkyBot,408.0
"FIRTH, IDAHO - 2000",Contributor#5512121:CapitalBot,408.0
"FIRTH, NEBRASKA - 2000",Contributor#5512121:CapitalBot,564.0
"FIRTHCLIFFE, NEW YORK - 2000",Contributor#5512121:CapitalBot,4970.0
"FISH LAKE TOWNSHIP, MINNESOTA - 2000",Contributor#5512121:CapitalBot,1723.0
"FISHER ISLAND, FLORIDA - 2000",Contributor#5512121:CapitalBot,467.0
"FISHER TOWNSHIP, MINNESOTA - 2000",Contributor#5512121:CapitalBot,219.0
"FISHER, ARKANSAS - 2000",Contributor#4373711:ArkyBot,265.0
"FISHER, ARKANSAS - 2000",Contributor#5512121:CapitalBot,265.0
"FISHER, ILLINOIS - 2000",Contributor#2976602:SatyrBot,1647.0
"FISHER, MINNESOTA - 2000",Contributor#5512121:CapitalBot,435.0
FISHERS ISLAND - 2000,Contributor#1072588:Americasroof,289.0
"FISHERS, INDIANA - 2004",Contributor#5512121:CapitalBot,52390.0
"FISHERS, INDIANA - 2004",Contributor#620554:Harpchad,52390.0
"FISHERSVILLE, VIRGINIA - 2000",Contributor#5512121:CapitalBot,4998.0
"FISHHOOK, ALASKA - 2000",Contributor#5512121:CapitalBot,2030.0
"FISHKILL (TOWN), NEW YORK - 2000",Contributor#5512121:CapitalBot,20258.0
"FISHKILL, NEW YORK - 2000",Contributor#5512121:CapitalBot,1735.0
"FISK, MISSOURI - 2000",Contributor#5512121:CapitalBot,363.0
"FISKDALE, MASSACHUSETTS - 2000",Contributor#5512121:CapitalBot,2156.0
FISTERRA - 2004,Contributor#163463:Rocastelo,5093.0
FISTERRA - 2005,Contributor#2379776:Filll,5042.0
"FITCHBURG, MASSACHUSETTS - 2000",Contributor#627347:MJCdetroit,39102.0
"FITCHBURG, WISCONSIN - 2000",Contributor#5512121:CapitalBot,20501.0
"FITCHVILLE TOWNSHIP, HURON COUNTY, OHIO - 2000",Contributor#5512121:CapitalBot,1012.0
"FITZGERALD, GEORGIA - 2000",Contributor#1995307:Mjrmtg,8758.0
"FITZHUGH, OKLAHOMA - 2000",Contributor#5512121:CapitalBot,204.0
"FITZWILLIAM, NEW HAMPSHIRE - 2000",Contributor#16168:SatyrTN,2141.0
"FITZWILLIAM, NEW HAMPSHIRE - 2000",Contributor#5512121:CapitalBot,2141.0
"FIVE CORNERS, WASHINGTON - 2000",Contributor#5512121:CapitalBot,12207.0
"FIVE FORKS, SOUTH CAROLINA - 2000",Contributor#5512121:CapitalBot,8064.0
"FIVE POINTS, ALABAMA - 2000",Contributor#4373711:ArkyBot,146.0
"FIVE POINTS, ALABAMA - 2000",Contributor#988917:CapitalR,146.0
"FIVE POINTS, NORTH CAROLINA - 2000",Contributor#5512121:CapitalBot,306.0
"FIVE POINTS, OHIO - 2000",Contributor#5512121:CapitalBot,2191.0
FIÑANA - 2005,Contributor#363486:Emijrp,2442.0
FIĽAKOVO - 2005,Contributor#723736:Tankred,10362.0
FJUCKBY - 2000,Contributor#510132:Skizzik,65.0
